place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Henry A Anderes,0:46:50,12,0:58:50,-,-,-,-,M,-,12
2,Maurice H Roach,0:47:03,12,0:59:03,-,-,-,-,M,-,12
3,J Fredericks,0:47:05,12,0:59:05,-,-,-,-,M,-,12
4,Alfred Pinther,0:48:23,10,0:58:23,-,-,-,-,M,-,10
5,E Schwartz,0:48:46,10,0:58:46,-,-,-,-,M,-,10
6,Ray Locke,0:49:00,12,1:01:00,-,-,-,-,M,-,12
7,F  Hood,0:49:33,10,0:59:33,-,-,-,-,M,-,10
8,W Haaviland,0:50:17,12,1:02:17,-,-,-,-,M,-,12
9,F W Kappelmann,0:50:24,10,1:00:24,-,-,-,-,M,-,10
10,John Morrison,0:50:35,10,1:00:35,-,-,-,-,M,-,10
11,H  Hickman,0:50:36,10,1:00:36,-,-,-,-,M,-,10
12,Walter H Jones,0:50:48,0.5,0:51:18,-,-,-,-,M,-,0.5
13,W F Peters,0:50:53,10,1:00:53,-,-,-,-,M,-,10
14,Lloyd H Perkins,0:50:55,9,0:59:55,-,-,-,-,M,-,9
15,Wilbur Taylor,0:50:57,10,1:00:57,-,-,-,-,M,-,10
16,C Ward,0:51:13,10,1:01:13,-,-,-,-,M,-,10
17,I Jackson,0:51:19,-,0:56:41,-,-,-,-,M,-,-
18,J Fuller,0:51:52,5,0:56:02,-,-,-,-,M,-,5
19,F Knack,0:51:53,9,0:59:53,-,-,-,-,M,-,9
20,J ?,0:52:05,5,0:57:05,-,-,-,-,M,-,5
21,Alfred Jones,0:52:18,2.25,0:55:28,-,-,-,-,M,-,2.2
22,H F Lee,0:52:19,13,1:04:19,-,-,-,-,M,-,13
23,W O'Callaghan,-,-,-,-,-,-,-,M,-,-
24,Oliver Millard,0:52:24,0,0:52:24,-,-,-,-,M,-,0
25,W H Quinn,0:52:35,-,0:57:23,-,-,-,-,M,-,-
26,F M Woodside,0:52:32,-,0:56:22,-,-,-,-,M,-,-
27,Maurice H ?,0:52:34,-,1:01:36,-,-,-,-,M,-,-
28,T G Murphy,0:52:43,10,1:02:43,-,-,-,-,M,-,10
29,? Blackwell,0:52:50,-,0:55:29,-,-,-,-,M,-,-
30,W O Johnson,0:52:53,-,0:56:53,-,-,-,-,M,-,-
31,Alfred M ?,0:52:53,4,0:56:53,-,-,-,-,M,-,4
32,J ?,0:53:56,5,1:01:46,-,-,-,-,M,-,5
33,Edgar ?,0:53:56,2.25,0:56:00,-,-,-,-,M,-,2.2
34,E Marinez,-,-,1:02:10,-,-,-,-,M,-,-
35,F ?,0:54:38,8,1:03:39,-,-,-,-,M,-,8
36,J S Hollis,0:54:47,9,1:03:57,-,-,-,-,M,-,9
37,Basil Spurr,0:54:50,5,0:59:20,-,-,-,-,M,-,5
38,W Bepler,0:54:53,10,1:04:53,-,-,-,-,M,-,10
39,W Blackwell,0:55:08,1.25,0:56:38,-,-,-,-,M,-,1.2
40,H C Schmidt,0:55:10,10,1:05:10,-,-,-,-,M,-,10
41,D S ?,0:55:13,9,1:04:15,-,-,-,-,M,-,9
42,D ?,-,-,-,-,-,-,-,M,-,-
43,W F Long,0:55:45,3,1:03:45,-,-,-,-,M,-,3
44,E P Jacobson,0:55:53,10,1:05:53,-,-,-,-,M,-,10
45,A G Boss,0:56:22,10,1:06:22,-,-,-,-,M,-,10
46,R  B Goldberg,0:56:26,8,1:04:26,-,-,-,-,M,-,8
47,H L ?,0:56:27,9,1:05:27,-,-,-,-,M,-,9
48,? Cole,-,8,-,-,-,-,-,M,-,8
49,R  G ?,0:56:40,10,1:05:40,-,-,-,-,M,-,10
50,William Harden,0:56:47,0,0:56:47,-,-,-,-,M,-,0
51,P Green,0:57:24,10,1:07:24,-,-,-,-,M,-,10
52,W J ?,0:57:59,3,1:05:59,-,-,-,-,M,-,3
53,A Anderson,0:53:33,10,1:08:33,-,-,-,-,M,-,10
54,W C Anderson,0:58:34,8,1:06:34,-,-,-,-,M,-,8
55,P H Griffith,0:58:45,8,1:06:43,-,-,-,-,M,-,8
56,F N William,0:59:50,12,1:11:00,-,-,-,-,M,-,12
57,J F Kearny,0:59:24,7,1:06:24,-,-,-,-,M,-,7
58,W Kranter,0:59:30,12,1:11:30,-,-,-,-,M,-,12
59,A W Smith,0:59:45,12,1:11:45,-,-,-,-,M,-,12
60,H O'Neill,1:00:04,9,1:09:04,-,-,-,-,M,-,9
61,F C Allen,1:00:31,12,1:12:31,-,-,-,-,M,-,12
62,N F ?,1:00:38,10,1:16:38,-,-,-,-,M,-,10
63,R Townsend,1:01:20,12,1:12:30,-,-,-,-,M,-,12
64,Lloyd Bidek,1:01:23,9,1:10:23,-,-,-,-,M,-,9
65,J C ?,-,-,-,-,-,-,-,M,-,-
66,E B ?,1:04:07,12,1:16:07,-,-,-,-,M,-,12
67,R Gracey,1:03:19,10,1:15:19,-,-,-,-,M,-,10
68,W V Merrick,1:05:27,10,1:13:27,-,-,-,-,M,-,10
69,R Rose,1:08:44,19,1:16:44,-,-,-,-,M,-,19
70,J ?,1:07:02,6.5,1:13:32,-,-,-,-,M,-,6.5
71,T L Green,1:07:08,9,1:16:08,-,-,-,-,M,-,9
72,R A Smith,1:08:08,6,1:14:08,-,-,-,-,M,-,6
73,W R Barnes,1:14:30,6,1:20:20,-,-,-,-,M,-,6
74,Maurice ?,1:18:08,9,1:27:08,-,-,-,-,M,-,9
