place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,William P O'Callaghan,0:46:30,5,0:51:30,-,-,1,-,M,-,5
2,Watson Howden,0:47:44,4,0:51:44,-,-,2,-,M,-,4
3,William Maghetti,0:48:36,6.5,0:55:06,-,-,3,-,M,-,6.5
4,Giovanni Cariani,0:48:48,7,0:55:48,-,-,4,-,M,-,7
5,Michele Mulas,0:48:53,7,0:55:53,-,-,5,-,M,-,7
6,Granville Edmonds,0:49:42,9.5,0:59:12,-,-,6,-,M,-,9.5
7,C C Frost,0:49:50,5.5,0:55:20,-,-,7,-,M,-,5.5
8,Mason J Hartwell,0:49:57,0,0:49:57,-,-,8,-,M,-,0
9,Lane McMillian,0:50:14,4.5,0:54:44,-,-,9,-,M,-,4.5
10,Charles L Ludekins,0:50:26,3.5,0:53:56,-,-,10,-,M,-,3.5
11,Hugh O'Neil,0:51:19,3,0:54:19,-,-,11,-,M,-,3
12,A Bacigalupi,0:51:38,4.5,0:56:08,-,-,12,-,M,-,4.5
13,Natale Fiora,0:51:46,3,0:54:46,-,-,13,-,M,-,3
14,Mario Napoletano,0:52:06,7,0:59:06,-,-,14,-,M,-,7
15,Maurice H Roach,0:52:07,3,0:55:07,-,-,15,-,M,-,3
16,D E Ladarre,0:52:12,8,1:00:12,-,-,16,-,M,-,8
17,Paul Nieman,0:52:31,4,0:56:31,-,-,17,-,M,-,4
18,W F Terry,0:52:32,10,1:02:32,-,-,18,-,M,-,10
19,J A Dolan,0:52:40,9,1:01:40,-,-,19,-,M,-,9
20,Hugh Maggiori,0:52:44,4.5,0:57:14,-,-,20,-,M,-,4.5
21,F  McNamara,0:52:54,7.5,1:00:24,-,-,21,-,M,-,7.5
22,A Tomanasini,0:53:12,2.5,0:55:42,-,-,22,-,M,-,2.5
23,J T Mancuso,0:53:13,7.5,1:00:43,-,-,23,-,M,-,7.5
24,Harry Hooker,0:53:14,4.5,0:57:44,-,-,24,-,M,-,4.5
25,T E Stangland,0:52:45,8.5,1:01:15,-,-,25,-,M,-,8.5
26,William Howden,0:53:33,1.5,0:55:03,-,-,26,-,M,-,1.5
27,C J Carey,0:53:40,8,1:01:40,-,-,27,-,M,-,8
28,Walter Hoffman,0:53:45,7,1:00:45,-,-,28,-,M,-,7
29,Paul G Gilbert,0:53:46,2,0:55:46,-,-,29,-,M,-,2
