place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
152,M Lorne,0:58:46,4,1:02:46,166,Invitational,151,-,M,-,4
153,J Wiley,0:58:51,16,1:14:51,618,Invitational,152,-,F,-,16
154,R Moss,0:58:53,4,1:02:53,169,Invitational,153,-,M,-,4
155,H Gunther,0:58:54,0,0:58:54,63,Invitational,154,-,M,-,0
156,J Price,0:58:54,6,1:04:54,219,Invitational,155,-,M,-,6
157,P G Downey,0:58:58,2,1:00:58,102,Invitational,156,-,M,-,2
158,G Moffett,0:58:59,2,1:00:59,104,Invitational,157,-,M,-,2
159,P Gordon,0:59:00,4,1:03:00,173,Invitational,158,-,M,-,4
160,J L Fox,0:59:00,2,1:01:00,107,Invitational,159,-,M,-,2
161,Jack G Kirk,0:59:01,14,1:13:01,542,Invitational,160,72,M,-,14
162,B Winslow,0:59:01,4,1:03:01,174,Invitational,161,-,M,-,4
163,R McMillen,0:59:06,6,1:05:06,226,Invitational,162,-,M,-,6
164,B Rolston,0:59:07,6,1:05:07,227,Invitational,163,-,M,-,6
165,R Nakata,0:59:08,2,1:01:08,112,Invitational,164,-,M,-,2
166,L Wilson,0:59:12,12,1:11:12,481,Invitational,165,-,F,-,12
167,M Hayden,0:59:14,16,1:15:14,637,Invitational,166,-,F,-,16
168,W Lucas,0:59:14,0,0:59:14,67,Invitational,167,-,M,-,0
169,D Hill,0:59:17,6,1:05:17,229,Invitational,168,-,M,-,6
170,W Tuinzing,0:59:18,14,1:13:18,555,Invitational,169,-,M,-,14
171,L Wagner,0:59:19,12,1:11:19,485,Invitational,170,-,F,-,12
172,B Wilson,0:59:23,0,0:59:23,71,Invitational,171,-,M,-,0
173,Michael M Adams,0:59:28,4,1:03:28,180,Invitational,172,36,M,-,4
174,J Wilkins,0:59:29,4,1:03:29,181,Invitational,173,-,M,-,4
175,P Feldstein,0:59:32,8,1:07:32,318,Invitational,174,-,M,-,8
176,B Garth,0:59:33,1,1:00:33,92,Invitational,175,-,M,-,1
177,D Watts,0:59:34,2,1:01:34,127,Invitational,176,-,M,-,2
178,R Kolbern,0:59:35,0,0:59:35,73,Invitational,177,-,M,-,0
179,W Van Horn,0:59:37,8,1:07:37,322,Invitational,178,-,M,-,8
180,I Staneff,0:59:38,14,1:13:38,565,Invitational,179,-,M,-,14
181,L Brown,0:59:38,0,0:59:38,75,Invitational,180,-,M,-,0
182,J Nourse,0:59:40,6,1:05:40,240,Invitational,181,-,M,-,6
183,D German,0:59:41,6,1:05:41,242,Invitational,182,-,M,-,6
184,C M Fry,0:59:43,10,1:09:43,406,Invitational,183,-,M,-,10
185,S O'Donoghue,0:59:44,4,1:03:44,188,Invitational,184,-,M,-,4
186,M Ropers,0:59:51,6,1:05:51,248,Invitational,185,-,M,-,6
187,G Bousquette,0:59:52,0,0:59:52,81,Invitational,186,-,M,-,0
188,S Nicholson,0:59:55,6,1:05:55,253,Invitational,187,-,M,-,6
189,H Killackey,0:59:56,4,1:03:56,192,Invitational,188,-,M,-,4
190,A Mellmer,0:59:57,10,1:09:57,422,Invitational,189,-,M,-,10
191,M Weisberg,0:59:58,6,1:05:58,259,Invitational,190,-,M,-,6
192,J Kluge,1:00:00,0,1:00:00,83,Invitational,191,-,M,-,0
193,G High,1:00:01,6,1:06:01,260,Invitational,192,-,M,-,6
194,W Hetzel,1:00:05,4,1:04:05,197,Invitational,193,-,M,-,4
195,D Swartz,1:00:05,2,1:02:05,139,Invitational,194,-,M,-,2
196,R Kennedy,1:00:05,0,1:00:05,84,Invitational,195,-,M,-,0
197,R Belver,1:00:07,1,1:01:07,111,Invitational,196,-,M,-,1
198,M Padilla,1:00:08,6,1:06:08,264,Invitational,197,-,M,-,6
200,D Campbell,1:00:12,8,1:08:12,343,Invitational,198,-,M,-,8
201,B Brazelton,1:00:13,0,1:00:13,86,Invitational,199,-,M,-,0
202,J Mohr,1:00:14,2,1:02:14,146,Invitational,200,-,M,-,2
203,T Watkins,1:00:17,2,1:02:17,147,Invitational,201,-,M,-,2
204,D Zocchi,1:00:20,4,1:04:20,207,Invitational,202,-,M,-,4
205,G Norgard,1:00:23,6,1:06:23,273,Invitational,203,-,M,-,6
206,D Madronich,1:00:24,2,1:02:24,150,Invitational,204,-,M,-,2
207,T Ennis,1:00:27,2,1:02:27,153,Invitational,205,-,M,-,2
208,G Skog,1:00:28,8,1:08:28,355,Invitational,206,-,M,-,8
209,S Reynaga,1:00:27,1,1:01:27,124,Invitational,207,-,M,-,1
210,W W Moore,1:00:30,6,1:06:30,275,Invitational,208,-,M,-,6
211,F Kennedy,1:00:31,8,1:08:31,357,Invitational,209,-,M,-,8
212,L Giannone,1:00:32,6,1:06:32,277,Invitational,210,-,M,-,6
213,W Biggs,1:00:36,10,1:10:36,445,Invitational,211,-,M,-,10
214,L Parsons,0:50:37,14,1:14:37,610,Invitational,212,-,F,-,14
215,R Boyette,1:00:38,6,1:06:38,280,Invitational,213,-,M,-,6
216,W McMahon,1:00:39,0,1:00:39,94,Invitational,214,-,M,-,0
217,J Vaughn,1:00:40,16,1:16:40,682,Invitational,215,-,F,-,16
218,J Marshall,1:00:41,8,1:08:41,364,Invitational,216,-,M,-,8
219,James M McManus,1:00:44,10,1:10:44,459,Invitational,217,38,M,-,10
220,C Gillette,1:00:47,6,1:06:47,284,Invitational,218,-,M,-,6
221,J Collins,1:00:49,10,1:10:49,466,Invitational,219,-,M,-,10
222,W Browne,1:00:50,1,1:01:50,136,Invitational,220,-,M,-,1
223,R Stadlberger,1:00:52,12,1:12:52,533,Invitational,221,-,M,-,12
224,J McGowan,1:00:55,6,1:06:55,289,Invitational,222,-,M,-,6
225,M Shirley,1:00:56,0,1:00:56,101,Invitational,223,-,M,-,0
226,Hurd,1:00:57,6,1:06:57,292,Invitational,224,-,m,-,6
227,D Innes,1:00:58,2,1:02:58,172,Invitational,225,-,M,-,2
228,D Wieland,1:01:02,4,1:05:02,224,Invitational,226,-,M,-,4
229,L J Fox,1:01:07,12,1:13:07,546,Invitational,227,-,M,-,12
230,Thomas K McManus Jr,1:01:08,6,1:07:08,302,Invitational,228,43,M,-,6
231,J Houston,1:01:09,0,1:01:09,113,Invitational,229,-,M,-,0
232,J Keohane,1:01:13,4,1:05:13,228,Invitational,230,-,M,-,4
233,J Dawson,1:01:14,14,1:15:14,638,Invitational,231,-,F,-,14
234,M Weiss,1:01:16,14,1:15:16,640,Invitational,232,-,F,-,14
235,M Turner,1:01:17,4,1:05:17,230,Invitational,233,-,M,-,4
236,J Holly,1:01:17,4,1:05:17,231,Invitational,234,-,M,-,4
237,G Talbert,1:01:19,0,1:01:19,119,Invitational,235,-,M,-,0
238,T Clarke,1:01:22,4,1:05:22,233,Invitational,236,-,M,-,4
239,R Crandann,1:01:26,6,1:07:26,311,Invitational,237,-,M,-,6
240,B Murray,1:01:40,8,1:09:40,399,Invitational,238,-,M,-,8
241,M Singer,1:01:42,4,1:05:42,243,Invitational,239,-,M,-,4
242,S Anderson,1:01:44,2,1:03:44,189,Invitational,240,-,M,-,2
243,D Elsener,1:01:45,0,1:01:45,135,Invitational,241,-,M,-,0
244,R Newell,1:01:45,16,1:17:45,714,Invitational,242,-,F,-,16
245,P Schild,1:01:53,2,1:03:53,191,Invitational,243,-,M,-,2
246,S George,1:01:54,4,1:05:54,252,Invitational,244,-,M,-,4
247,B Leupold,1:01:55,4,1:05:55,254,Invitational,245,-,M,-,4
248,V Reeve,1:01:56,4,1:05:56,256,Invitational,246,-,M,-,4
249,J Hughes,1:02:02,8,1:10:02,427,Invitational,247,-,M,-,8
250,R Hoots,1:02:03,16,1:18:03,724,Invitational,248,-,F,-,16
251,R Wallace,1:02:04,12,1:14:04,584,Invitational,249,-,M,-,12
252,F Ertman,1:02:05,6,1:08:05,336,Invitational,250,-,M,-,6
253,G Goin,1:02:05,4,1:06:05,262,Invitational,251,-,M,-,4
254,R Kellum,1:02:08,4,1:06:08,265,Invitational,252,-,M,-,4
255,N Pinger,1:02:09,0,1:02:09,142,Invitational,253,-,M,-,0
256,T Barthold,1:02:09,4,1:06:09,268,Invitational,254,-,M,-,4
257,P Williams,1:02:16,6,1:08:16,347,Invitational,255,-,M,-,6
258,K Ludwig,1:02:17,6,1:08:17,348,Invitational,256,-,M,-,6
259,T Burns,1:02:20,4,1:06:20,271,Invitational,257,-,M,-,4
260,R Newell,1:02:28,6,1:08:28,356,Invitational,258,-,M,-,6
261,M Albion,1:02:31,6,1:08:31,358,Invitational,259,-,M,-,6
262,C McDonald,1:02:31,0,1:02:31,155,Invitational,260,-,M,-,0
263,D Parsons,1:02:32,2,1:04:32,211,Invitational,261,-,M,-,2
264,B Wolfe,1:02:33,14,1:16:33,676,Invitational,262,-,F,-,14
265,T H Jefferson,1:02:34,4,1:06:34,279,Invitational,263,-,M,-,4
266,E Parliman,1:02:35,16,1:18:35,742,Invitational,264,-,F,-,16
267,T Guerin,1:02:36,0,1:02:36,158,Invitational,265,-,M,-,0
268,I Moch,1:02:38,1,1:03:38,184,Invitational,266,-,M,-,1
269,J MacPherson,1:02:38,4,1:06:38,281,Invitational,267,-,M,-,4
270,M Elbert,1:02:39,0,1:02:39,159,Invitational,268,-,M,-,0
271,J Binnings,1:02:40,6,1:08:40,362,Invitational,269,-,M,-,6
272,R Hill,1:02:43,1,1:03:43,186,Invitational,270,-,M,-,1
273,A Valasek,1:02:47,8,1:10:47,463,Invitational,271,-,M,-,8
274,R King,1:02:49,0,1:02:49,167,Invitational,272,-,M,-,0
275,K Lyons,1:02:51,4,1:06:51,285,Invitational,273,-,M,-,4
276,T Althausen,1:02:52,10,1:12:52,534,Invitational,274,-,M,-,10
277,F Morrill,1:02:55,8,1:10:55,472,Invitational,275,-,M,-,8
278,W Foster,1:02:57,6,1:08:57,373,Invitational,276,-,M,-,6
279,T Clark,1:02:58,14,1:16:58,690,Invitational,277,-,F,-,14
280,J Pommier,1:02:59,8,1:10:59,475,Invitational,278,-,M,-,8
281,P Stek,1:03:03,4,1:07:03,299,Invitational,279,-,M,-,4
282,D Scott,1:03:07,1,1:04:07,199,Invitational,280,-,M,-,1
283,R C Rempel,1:03:07,10,1:13:07,547,Invitational,281,-,M,-,10
284,M Brown,1:03:09,0,1:03:09,175,Invitational,282,-,M,-,0
285,E Bingham,1:03:11,6,1:09:11,386,Invitational,283,-,M,-,6
286,S Hackel,1:03:11,0,1:03:11,176,Invitational,284,-,M,-,0
287,R hayden,1:03:15,6,1:09:15,388,Invitational,285,-,M,-,6
288,H Jacobson,1:03:15,4,1:07:15,306,Invitational,286,-,M,-,4
289,E Lew,1:03:17,2,1:05:17,232,Invitational,287,-,M,-,2
290,R McMullin,1:03:18,4,1:07:18,307,Invitational,288,-,M,-,4
291,P Chappelle,1:03:18,14,1:17:18,702,Invitational,289,-,F,-,14
292,R Jones,1:03:24,4,1:07:24,309,Invitational,290,-,M,-,4
293,R Abbott,1:03:35,8,1:11:35,495,Invitational,291,-,M,-,8
294,L Green,1:03:36,8,1:11:36,496,Invitational,292,-,M,-,8
295,C Seidel,1:03:38,6,1:09:38,396,Invitational,293,-,M,-,6
296,R Gilliam,1:03:43,4,1:07:43,323,Invitational,294,-,M,-,4
297,C Weesner,1:03:45,6,1:09:45,409,Invitational,295,-,M,-,6
298,R Pillard,1:03:45,4,1:07:45,324,Invitational,296,-,M,-,4
299,T Hall,1:03:47,2,1:05:47,246,Invitational,297,-,M,-,2
300,R Freeberg,1:03:55,2,1:05:55,255,Invitational,298,-,M,-,2
301,R Critchlow,1:03:56,6,1:09:56,420,Invitational,299,-,M,-,6
302,W Liddell,1:04:06,8,1:12:06,508,Invitational,300,-,M,-,8
303,W Zech,1:04:07,4,1:08:07,337,Invitational,301,-,M,-,4
304,C Kinard,1:04:08,4,1:08:08,340,Invitational,302,-,M,-,4
305,R Inge,1:04:13,0,1:04:13,204,Invitational,303,-,M,-,0
306,H Schwartz,1:04:19,6,1:10:19,436,Invitational,304,-,M,-,6
307,R Jones,1:04:23,4,1:08:23,352,Invitational,305,-,M,-,4
308,E S Sherman,1:04:24,1,1:05:24,235,Invitational,306,-,M,-,1
309,M M Smith,1:04:31,14,1:18:31,738,Invitational,307,-,F,-,14
310,S Powers,1:04:34,6,1:10:34,443,Invitational,308,-,M,-,6
311,L Haire,1:04:34,14,1:18:34,739,Invitational,309,-,F,-,14
312,K Ryan,1:04:38,0,1:04:38,212,Invitational,310,-,M,-,0
313,Polesky,1:04:39,16,1:20:39,798,Invitational,311,-,F,-,16
314,J Dodge,1:04:43,4,1:08:43,366,Invitational,312,-,M,-,4
315,Molley McManus,1:04:44,12,1:16:44,684,Invitational,313,-,F,-,12
316,D Castellano,1:04:45,0,1:04:45,217,Invitational,314,-,M,-,0
317,D Bradwell,1:04:46,8,1:12:46,530,Invitational,315,-,M,-,8
318,W Robbins,1:04:53,4,1:08:53,369,Invitational,316,-,M,-,4
319,J Blankenship,1:04:54,2,1:06:54,288,Invitational,317,-,M,-,2
320,J Boitano,1:04:58,12,1:16:58,691,Invitational,318,-,M,-,12
321,M Munsell,1:04:59,2,1:06:59,296,Invitational,319,-,M,-,2
322,L J Chu,1:05:01,2,1:07:01,298,Invitational,320,-,M,-,2
323,J T Korn,1:05:08,8,1:13:08,549,Invitational,321,-,M,-,8
324,P McDonald,1:05:10,4,1:09:10,383,Invitational,322,-,M,-,4
325,T Jennings,1:05:15,12,1:17:15,701,Invitational,323,-,F,-,12
326,J Burke,1:05:21,6,1:11:21,486,Invitational,324,-,M,-,6
327,J Cisneros,1:05:23,0,1:05:23,234,Invitational,325,-,M,-,0
328,J Chollar,1:05:29,14,1:19:29,767,Invitational,326,-,F,-,14
329,L Sekulich,1:05:31,12,1:17:31,708,Invitational,327,-,M,-,12
330,R Beacock,1:05:33,16,1:21:33,821,Invitational,328,-,F,-,16
331,R H Wallace,1:05:36,4,1:09:36,394,Invitational,329,-,M,-,4
332,E Tuinzing,1:05:37,16,1:21:37,823,Invitational,330,-,F,-,16
333,V Oronzi,1:05:40,4,1:09:40,400,Invitational,331,-,M,-,4
334,B B Butchart,1:05:40,0,1:05:40,241,Invitational,332,-,M,-,0
335,D B Smith,1:05:43,8,1:13:43,570,Invitational,333,-,M,-,8
336,D Jordan,1:05:43,0,1:05:43,244,Invitational,334,-,M,-,0
337,T Wilson,1:05:44,4,1:09:44,408,Invitational,335,-,M,-,4
338,S Brough,1:05:53,4,1:09:53,417,Invitational,336,-,M,-,4
339,I O'Kelly,1:05:56,0,1:05:56,257,Invitational,337,-,M,-,0
340,R Clark,1:06:00,6,1:12:00,505,Invitational,338,-,M,-,6
341,W Bortz,1:06:01,0,1:06:01,261,Invitational,339,-,M,-,0
342,S L Wallach,1:06:01,10,1:16:01,657,Invitational,340,-,M,-,10
343,P Burr,1:06:03,4,1:10:03,428,Invitational,341,-,M,-,4
344,L Brink,1:06:04,4,1:10:04,429,Invitational,342,-,M,-,4
345,D Canning,1:06:07,4,1:10:07,430,Invitational,343,-,M,-,4
346,J E Jackson,1:06:09,6,1:12:09,511,Invitational,344,-,M,-,6
347,r h Hall,1:06:10,4,1:10:10,432,Invitational,345,-,m,-,4
348,D Ross,1:06:18,14,1:20:13,788,Invitational,346,-,M,-,14
349,S Markovich,1:06:19,14,1:20:19,790,Invitational,347,-,M,-,14
350,J Markovich,1:06:19,6,1:12:19,518,Invitational,348,-,M,-,6
351,M J Schwartz,1:06:36,4,1:10:36,446,Invitational,349,-,M,-,4
352,J Haratani,1:06:36,1,1:07:36,321,Invitational,350,-,M,-,1
353,H Hoffman,1:06:40,4,1:10:40,453,Invitational,351,-,M,-,4
354,J Lovejoy,1:06:41,4,1:10:41,454,Invitational,352,-,M,-,4
355,P Mornell,1:06:42,6,1:12:42,527,Invitational,353,-,M,-,6
