place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Walt Deike,0:51:45,0,0:51:45,1,-,1,-,M,-,0
2,Kary Fitzgerald,0:55:12,6,1:01:12,8,-,2,-,M,-,6
3,Jim Maddox,0:55:49,0,0:55:49,2,-,3,-,M,-,0
4,Price King,0:56:06,1,0:57:06,3,-,4,-,M,-,1
5,Hal Grant,0:56:22,5,1:01:22,9,-,5,-,M,-,5
6,William Mazzini,0:56:30,7,1:03:30,13,-,6,-,M,-,7
7,John Kwartz,0:56:50,7,1:02:50,12,-,7,-,M,-,7
8,Lynn Ludlow,0:57:40,6,1:02:40,11,-,8,-,M,-,6
9,Walter Boehn,0:57:49,0,0:57:49,4,-,9,-,M,-,0
10,James Shetler,0:57:50,0,0:57:50,5,-,10,-,M,-,0
11,Anton Nelson,0:57:51,2,0:59:51,7,-,11,-,M,-,2
12,Jack G Kirk,0:53:05,6,0:59:05,6,-,12,46,M,-,6
13,Thatcher Nance,0:58:21,6,1:04:21,14,-,13,-,M,-,6
14,Victor Duran,0:59:20,7,1:06:20,18,-,14,-,M,-,7
15,Jud Foreman,1:00:14,6,1:06:14,17,-,15,-,M,-,6
16,Vic  Gipson,1:01:50,5,1:06:50,19,-,16,-,M,-,5
17,Robert Marinoni,1:02:18,14,1:16:18,27,-,17,-,M,-,14
18,Charles A Richesin,1:02:25,0,1:02:25,10,-,18,23,M,-,0
19,Arner Gustafson,1:06:03,0,1:06:03,15,-,19,-,M,-,0
20,M Simpson,1:06:10,0,1:06:10,16,-,20,-,M,-,0
21,Fred Biber,1:08:28,6,1:14:28,24,-,21,-,M,-,6
22,Dominic Stratta,1:06:48,9,1:15:48,26,-,22,-,M,-,9
23,Steve Newland,1:07:05,0,1:07:05,20,-,23,-,M,-,0
24,Art Smith,1:07:06,4,1:11:06,23,-,24,-,M,-,4
25,James Allen,1:08:05,0,1:08:05,21,-,25,-,M,-,0
26,Tony Stratta,1:09:20,6,1:15:20,25,-,26,-,M,-,6
27,Robert Leach,1:10:06,0,1:10:06,22,-,27,-,M,-,0
28,Bruce Rich,1:12:06,6,1:18:06,28,-,28,-,M,-,6
29,Bud Van Winkle,1:12:32,6,1:18:32,29,-,29,-,M,-,6
30,Frank Velox,1:14:06,5,1:19:06,30,-,30,-,M,-,5
31,Joseph Ross,1:16:48,6,1:22:48,31,-,31,-,M,-,6
32,Fred Quinn,1:19:06,4,1:23:06,32,-,32,-,M,-,4
33,Don Crawford,1:19:07,7,1:26:07,33,-,33,-,M,-,7
34,Wilbur Tayler,1:19:42,9,1:28:42,34,-,34,-,M,-,9
35,Richard Myers,1:24:19,8,1:32:19,36,-,35,-,M,-,8
36,William Dreyer,1:23:45,8,1:31:45,35,-,36,-,M,-,8
37,Salvatore Lucia,1:27:25,14,1:41:25,39,-,37,-,M,-,14
38,Donald Watt,1:23:30,14,1:37:30,37,-,38,-,M,-,14
39,Bob Higgins,1:39:02,0,1:39:02,38,-,39,-,M,-,0
40,Maure Perretti,2:05:02,0,2:05:02,40,-,40,-,M,-,0
