place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Homer R Latimer,0:42:56,5,0:47:56,-,Invitational,-,38,M,-,5
2,Don M Chaffee,0:46:50,5,0:51:50,-,Invitational,-,-,M,-,5
3,Robert (Bob) D Bunnell,0:47:06,3,0:50:06,-,Invitational,-,26,M,-,3
4,Darryl Beardall,0:47:27,7,0:54:27,-,Invitational,-,-,M,-,7
5,Byron J Lowry,0:47:44,3,0:50:44,-,Invitational,-,-,M,-,3
6,R J Malain,0:47:53,9,0:56:53,-,Invitational,-,-,M,-,9
7,Russ P Kiernan,0:48:21,5,0:53:21,-,Invitational,-,-,M,-,5
8,R L Biancalana,0:48:35,11,0:59:35,-,Invitational,-,-,-,-,11
9,Don S Pickett,0:48:36,9,0:57:36,-,Invitational,-,49,M,-,9
10,John Nicholson,0:48:41,7,0:55:41,-,Invitational,-,-,M,-,7
11,P D Thompson,0:48:45,3,0:51:45,-,Invitational,-,-,M,-,3
12,Don L Makela,0:48:47,0,0:48:47,-,Invitational,-,26,M,-,0
13,Ted A Cain,0:49:26,5,0:54:26,-,Invitational,-,-,M,-,5
14,R C Houston,0:49:36,13,1:02:36,-,Invitational,-,-,M,-,13
15,Paul F Reise,0:49:49,15,1:04:49,-,Invitational,-,-,M,-,15
16,J W Flodberg,0:50:11,7,0:57:11,-,Invitational,-,-,M,-,7
17,W K Tuinzing,0:50:21,3,0:53:21,-,Invitational,-,-,M,-,3
18,Mike D Healy,0:50:44,7,0:57:44,-,Invitational,-,-,M,-,7
19,Barbara L Magid,0:50:46,15,1:05:46,-,Invitational,-,-,F,-,15
20,Ralph J Paffenbarger,0:50:54,11,1:01:54,-,Invitational,-,-,M,-,11
21,K J Shiflet,0:50:55,3,0:53:55,-,Invitational,-,-,-,-,3
22,A R Morris,0:50:56,11,1:01:56,-,Invitational,-,-,M,-,11
23,Orin I Dahl,0:51:33,7,0:58:33,-,Invitational,-,-,M,-,7
24,L R Thaning,0:51:47,3,0:54:47,-,Invitational,-,-,M,-,3
25,L B Sampson,0:51:56,5,0:56:56,-,Invitational,-,-,M,-,5
26,E A Jerome,0:52:08,5,0:57:08,-,Invitational,-,-,-,-,5
27,D D Sharp,0:52:13,7,0:59:13,-,Invitational,-,-,-,-,7
28,P M Demarais,0:52:22,0,0:52:22,-,Invitational,-,-,-,-,0
29,Mike R Shannon,0:52:26,11,1:03:26,-,Invitational,-,-,-,-,11
30,S P Lyons,0:52:29,5,0:57:29,-,Invitational,-,-,-,-,5
31,D B Lucero,0:52:32,9,1:01:32,-,Invitational,-,-,-,-,9
32,Homer G Roenau,0:52:41,9,1:01:41,-,Invitational,-,-,-,-,9
33,S J McCarron,0:52:42,11,1:03:42,-,Invitational,-,-,-,-,11
34,D A Gustafson,0:52:44,5,0:57:44,-,Invitational,-,-,-,-,5
35,First Name L Mason,0:52:47,3,0:55:47,-,Invitational,-,-,-,-,3
36,W J Dickerson,0:53:13,9,1:02:13,-,Invitational,-,-,-,-,9
37,E P Lee,0:53:14,5,0:58:14,-,Invitational,-,-,-,-,5
38,W E Mott,0:53:21,9,1:02:21,-,Invitational,-,-,-,-,9
39,W A Main,0:53:36,13,1:06:36,-,Invitational,-,-,-,-,13
40,P O Purcell,0:53:44,13,1:06:44,-,Invitational,-,-,-,-,13
41,W O Kirchmier,0:53:45,7,1:00:45,-,Invitational,-,-,-,-,7
42,P J Clark,0:53:47,0,0:53:47,-,Invitational,-,-,-,-,0
43,A L Knepfer,0:53:48,7,1:00:48,-,Invitational,-,-,-,-,7
44,R E Heierle,0:53:49,0,0:53:49,-,Invitational,-,-,-,-,0
45,J A Clever,0:54:05,7,1:01:05,-,Invitational,-,-,-,-,7
46,A D Valasek,0:54:15,7,1:01:15,-,Invitational,-,-,-,-,7
47,F  S Miller,0:54:27,5,0:59:27,-,Invitational,-,-,-,-,5
48,A T Castro,0:54:46,9,1:03:46,-,Invitational,-,-,-,-,9
49,R P Greenwald,0:54:53,3,0:57:53,-,Invitational,-,-,-,-,3
50,R W Jacques,0:55:12,7,1:02:12,-,Invitational,-,-,-,-,7
51,M  A Maricle,0:55:14,15,1:10:14,-,Invitational,-,-,-,-,15
52,M M Reese,0:55:16,3,0:58:16,-,Invitational,-,-,-,-,3
53,A A Waggoner,0:55:18,9,1:04:18,-,Invitational,-,-,-,-,9
54,Ted P Dresser,0:55:20,5,1:00:20,-,Invitational,-,-,-,-,5
55,J C Mickle,0:55:24,7,1:02:24,-,Invitational,-,-,-,-,7
56,A M Clark,0:55:28,15,1:10:28,-,Invitational,-,-,-,-,15
57,J M Miller,0:55:39,5,1:00:39,-,Invitational,-,-,-,-,5
58,J T Pinckard,0:55:43,7,1:02:43,-,Invitational,-,-,-,-,7
59,E J McGowan,0:55:50,15,1:10:50,-,Invitational,-,-,-,-,15
60,M J Stewart,0:55:51,5,1:00:51,-,Invitational,-,-,-,-,5
61,E H Peterson,0:55:56,7,1:02:56,-,Invitational,-,-,-,-,7
62,R J Scellato,0:56:07,3,0:59:07,-,Invitational,-,-,-,-,3
63,Ted A Palmer,0:56:08,5,1:01:08,-,Invitational,-,-,-,-,5
64,J P Wurm,0:56:09,3,0:59:09,-,Invitational,-,-,-,-,3
65,I J Watts,0:56:16,0,0:56:16,-,Invitational,-,-,-,-,0
66,G D Slater,0:56:17,5,1:01:17,-,Invitational,-,-,-,-,5
67,R K Kellum,0:56:31,5,1:01:31,-,Invitational,-,-,-,-,5
68,F A Robben,0:56:37,7,1:03:37,-,Invitational,-,-,-,-,7
69,Barbara Catanese,0:56:38,5,1:01:38,-,Invitational,-,-,-,-,5
70,J E Jon Mohr,0:56:39,3,0:59:39,-,Invitational,-,-,-,-,3
71,R B Stock,0:56:40,7,1:03:40,-,Invitational,-,-,-,-,7
72,W J Schorno,0:56:41,7,1:03:41,-,Invitational,-,-,-,-,7
73,R O Dickinson,0:56:49,7,1:03:49,-,Invitational,-,-,-,-,7
74,G W High,0:56:53,7,1:03:53,-,Invitational,-,-,-,-,7
75,L Correa,0:56:57,7,1:03:57,-,Invitational,-,-,-,-,7
76,S P O'Donoghue,0:57:02,5,1:02:02,-,Invitational,-,-,-,-,5
77,F X Smith,0:57:05,5,1:02:05,-,Invitational,-,-,-,-,5
78,Ted Stockton,0:57:26,5,1:02:26,-,Invitational,-,-,-,-,5
79,R F Dole,0:57:44,7,1:04:44,-,Invitational,-,-,-,-,7
80,Jack G Kirk,0:57:59,15,1:12:59,-,Invitational,-,70,M,-,15
81,R M Alemany,0:58:13,5,1:03:13,-,Invitational,-,-,-,-,5
82,R M Nakata,0:58:20,3,1:01:20,-,Invitational,-,-,-,-,3
83,W G Basinger,0:58:22,3,1:01:22,-,Invitational,-,-,-,-,3
84,R E Marterie,0:58:29,15,1:13:29,-,Invitational,-,-,-,-,15
85,Barbara R Winslow,0:58:34,5,1:03:34,-,Invitational,-,-,-,-,5
86,J E McGowan,0:58:39,7,1:05:39,-,Invitational,-,-,-,-,7
87,D W Schultz,0:58:55,5,1:03:55,-,Invitational,-,-,-,-,5
88,P T Hohe,0:58:58,5,1:03:58,-,Invitational,-,-,-,-,5
89,W P Biggs,0:58:59,9,1:07:59,-,Invitational,-,-,-,-,9
90,W W Moore,0:59:01,7,1:06:01,-,Invitational,-,-,-,-,7
91,C J Goerl,0:59:12,0,0:59:12,-,Invitational,-,-,-,-,0
