place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
194,P W Osborne,1:00:53,12,1:12:53,425,Invitational,194,-,M,-,12
195,M Moberg,1:01:02,8,1:09:02,291,Invitational,195,-,M,-,8
196,A C Mellmer,1:01:06,10,1:11:06,359,Invitational,196,-,M,-,10
197,F J Garcy,1:01:08,0,1:01:08,98,Invitational,197,-,M,-,0
198,S T Mitchell,1:01:10,18,1:19:10,609,Invitational,198,-,F,-,18
200,D Garibaldi,1:01:16,10,1:11:16,369,Invitational,199,-,M,-,10
201,H E Lembcke,1:01:18,0,1:01:18,100,Invitational,200,-,M,-,0
202,J L Coleman,1:01:22,4,1:05:22,207,Invitational,201,-,M,-,4
203,G W Dauphinais,1:01:23,6,1:07:23,253,Invitational,202,-,M,-,6
204,A D Tripp,1:01:24,10,1:11:24,378,Invitational,203,-,M,-,10
205,J M Waste,1:01:25,18,1:19:25,618,Invitational,204,-,F,-,18
206,C M Shenefield,1:01:26,2,1:03:26,162,Invitational,205,-,M,-,2
207,P Newhagen,1:01:26,6,1:07:26,254,Invitational,206,-,M,-,6
208,D G Remington,1:01:30,10,1:11:30,381,Invitational,207,-,M,-,10
209,K B Weaver,1:01:30,6,1:07:30,255,Invitational,208,-,M,-,6
210,D W Hansen,1:01:37,14,1:15:37,512,Invitational,209,-,F,-,14
211,E M McGowan,1:01:40,8,1:09:40,311,Invitational,210,-,M,-,8
212,P D Thomson,1:01:41,8,1:09:41,313,Invitational,211,-,M,-,8
213,R T Gordon,1:01:45,18,1:19:45,627,Invitational,212,-,F,-,18
214,K Singer,1:01:47,6,1:07:47,265,Invitational,213,-,M,-,6
215,M A Padilla,1:01:50,8,1:09:50,315,Invitational,214,-,M,-,8
216,D S Hill,1:01:51,8,1:09:51,316,Invitational,215,-,M,-,8
217,C E Weesner,1:01:54,10,1:11:54,393,Invitational,216,-,M,-,10
218,J E Pommier,1:01:55,0,1:01:55,111,Invitational,217,-,M,-,0
219,J K Hamiter,1:02:01,10,1:12:01,398,Invitational,218,-,M,-,10
220,W D Liddell,1:02:03,8,1:10:03,326,Invitational,219,-,M,-,8
221,F Rosemayer,1:02:06,0,1:02:06,118,Invitational,220,-,M,-,0
222,G V Palmer,1:02:11,6,1:08:11,277,Invitational,221,-,M,-,6
223,J Nourse,1:02:12,4,1:06:12,225,Invitational,222,-,M,-,4
224,D A Parsons,1:02:12,8,1:10:12,332,Invitational,223,-,M,-,8
225,W P Foster,1:02:15,16,1:18:15,581,Invitational,224,-,M,-,16
226,A L Krenzberger,1:02:16,0,1:02:16,124,Invitational,225,-,M,-,0
227,P E Bellan,1:02:16,16,1:18:16,582,Invitational,226,-,F,-,16
228,J F Dawson,1:02:17,8,1:10:17,337,Invitational,227,-,M,-,8
229,D J Birrer,1:02:20,0,1:02:20,125,Invitational,228,-,M,-,0
230,M M Elbert,1:02:21,12,1:14:21,474,Invitational,229,-,M,-,12
231,J C Forsyth,1:02:22,10,1:12:22,411,Invitational,230,-,M,-,10
232,F L Kennedy,1:02:30,4,1:06:30,237,Invitational,231,-,M,-,4
233,J H Jacobson,1:02:37,4,1:06:37,241,Invitational,232,-,M,-,4
234,R M Freeburg,1:02:37,0,1:02:37,136,Invitational,233,-,M,-,0
235,H D Gunther,1:02:38,6,1:08:38,283,Invitational,234,-,M,-,6
236,W J Smith,1:02:39,12,1:14:39,487,Invitational,235,-,M,-,12
237,B H Faibish,1:02:50,16,1:18:50,596,Invitational,236,-,F,-,16
238,P Chappelle,1:03:02,0,1:03:02,147,Invitational,237,-,M,-,0
239,W M Bortz,1:03:10,0,1:03:10,151,Invitational,238,-,M,-,0
240,A F Kerr,1:03:17,18,1:21:17,667,Invitational,239,-,F,-,18
241,I Meyers,1:03:19,10,1:13:19,439,Invitational,240,-,M,-,10
242,C F Gunther,1:03:22,6,1:09:22,299,Invitational,241,-,M,-,6
243,J J Markovich,1:03:22,6,1:09:22,300,Invitational,242,-,M,-,6
244,P G McDonald,1:03:23,10,1:13:23,440,Invitational,243,-,M,-,10
245,G A Wetzork,1:03:30,6,1:09:30,304,Invitational,244,-,M,-,6
246,T G Burns,1:03:34,4,1:07:34,257,Invitational,245,-,M,-,4
247,R A Holderness,1:03:37,0,1:03:37,168,Invitational,246,-,M,-,0
248,Nesheim,1:03:53,18,1:21:53,684,Invitational,247,-,F,-,18
249,R J Hoots,1:03:56,4,1:07:56,269,Invitational,248,-,M,-,4
250,S C Hoots,1:04:02,0,1:04:02,178,Invitational,249,-,M,-,0
251,D L Nelson,1:04:04,4,1:08:04,271,Invitational,250,-,M,-,4
252,N J Shaskey,1:04:05,12,1:16:05,531,Invitational,251,-,M,-,12
253,S E Meyers,1:04:06,4,1:08:06,272,Invitational,252,-,M,-,4
254,T G Ennis,1:04:07,8,1:12:07,403,Invitational,253,-,M,-,8
255,J E Burke,1:04:08,4,1:08:08,273,Invitational,254,-,M,-,4
256,H A Jacobson,1:04:09,4,1:08:09,275,Invitational,255,-,M,-,4
257,T J Clarke,1:04:10,6,1:10:10,331,Invitational,256,-,M,-,6
258,R N McMullin,1:04:13,6,1:10:13,333,Invitational,257,-,M,-,6
259,D B Canning,1:04:13,6,1:10:13,334,Invitational,258,-,M,-,6
260,G A Goin,1:04:13,18,1:22:13,692,Invitational,259,-,F,-,18
261,P E Birrer,1:04:14,16,1:20:14,644,Invitational,260,-,F,-,16
262,F M Crawford,1:04:30,8,1:12:30,416,Invitational,261,-,M,-,8
263,F C Ertman,1:04:40,6,1:10:40,341,Invitational,262,-,M,-,6
264,P H Burr,1:04:45,0,1:04:45,191,Invitational,263,-,M,-,0
265,A M Low,1:04:48,0,1:04:48,192,Invitational,264,-,M,-,0
266,J J Haratani,1:05:02,6,1:11:02,357,Invitational,265,-,M,-,6
267,Klein,1:05:05,0,1:05:05,199,Invitational,266,-,M,-,0
268,I S O'Kelly,1:05:07,16,1:21:07,659,Invitational,267,-,M,-,16
269,J B Stek,1:05:07,4,1:09:07,292,Invitational,268,-,M,-,4
270,R J Hintz,1:05:09,0,1:05:09,200,Invitational,269,-,M,-,0
271,W M Johnston,1:05:10,6,1:11:10,366,Invitational,270,-,M,-,6
272,G K Ludwig,1:05:20,6,1:11:20,374,Invitational,271,-,M,-,6
273,J P Fairchild,1:05:24,16,1:21:24,668,Invitational,272,-,M,-,16
274,W J Mahoney,1:05:27,6,1:11:27,379,Invitational,273,-,M,-,6
275,M J Schwartz,1:05:51,4,1:09:51,317,Invitational,274,-,M,-,4
276,S W Wisenbaker,1:05:51,4,1:09:51,318,Invitational,275,-,M,-,4
277,W W Lucas,1:05:53,8,1:13:53,454,Invitational,276,-,M,-,8
278,R L Abbott,1:05:55,0,1:05:55,216,Invitational,277,-,M,-,0
279,J D Hayes,1:05:57,4,1:09:57,320,Invitational,278,-,M,-,4
280,S G Lyons,1:06:00,8,1:14:00,457,Invitational,279,-,M,-,8
281,J J Norton,1:06:02,4,1:10:02,325,Invitational,280,-,M,-,4
282,J Buenfil,1:06:03,8,1:14:03,461,Invitational,281,-,M,-,8
283,J C Leith,1:06:05,6,1:12:05,402,Invitational,282,-,M,-,6
284,H W Hoffman,1:06:06,16,1:22:06,689,Invitational,283,-,F,-,16
285,L K Parsons,1:06:07,0,1:06:07,221,Invitational,284,-,M,-,0
286,M A Shirley,1:06:10,0,1:06:10,223,Invitational,285,-,M,-,0
287,D G Vreeland,1:06:12,8,1:14:12,470,Invitational,286,-,M,-,8
288,C A Gooding,1:06:13,6,1:12:13,408,Invitational,287,-,M,-,6
289,G David,1:06:14,0,1:06:14,228,Invitational,288,-,M,-,0
290,G E Talbert,1:06:15,6,1:06:16,230,Invitational,289,-,M,-,6
291,D P Wieland,1:06:16,10,1:16:16,535,Invitational,290,-,M,-,10
292,C M Fry,1:06:19,18,1:24:19,740,Invitational,291,-,F,-,18
293,Barbara Leonard Robben,1:06:19,18,1:24:19,410,Invitational,292,44,F,-,6
294,M S Singer,1:06:22,6,1:12:22,412,Invitational,293,-,M,-,6
295,P G Von Dippe,1:06:27,16,1:22:27,696,Invitational,294,-,M,-,16
296,V D Dameron,1:06:30,0,1:06:30,238,Invitational,295,-,M,-,0
297,T A Guerin,1:06:37,8,1:14:37,482,Invitational,296,-,M,-,8
298,N R Scott,1:06:40,6,1:12:40,419,Invitational,297,-,M,-,6
299,P G Gordon,1:06:59,8,1:14:59,498,Invitational,298,-,M,-,8
300,J J Cooke,1:07:05,16,1:23:05,708,Invitational,299,-,M,-,16
301,G A Wertin,1:06:07,6,1:12:07,404,Invitational,300,-,M,-,6
302,R B Jones,1:06:09,8,1:14:09,468,Invitational,301,-,M,-,8
303,C Landry,1:06:15,2,1:08:15,280,Invitational,302,-,M,-,2
304,R M Bishop,1:07:23,4,1:11:23,377,Invitational,303,-,M,-,4
305,R L Berg,1:07:28,6,1:13:28,442,Invitational,304,-,M,-,6
306,J E Pedgrift,1:07:30,18,1:25:30,758,Invitational,305,-,F,-,18
307,E V Tuinzing,1:07:33,4,1:11:33,384,Invitational,306,-,M,-,4
308,R T Martin,1:07:40,0,1:07:40,261,Invitational,307,-,M,-,0
309,M J Rice,1:07:45,6,1:13:45,448,Invitational,308,-,M,-,6
310,Chase,1:07:49,10,1:17:49,573,Invitational,309,-,M,-,10
311,P M Feldstein,1:07:51,6,1:13:51,452,Invitational,310,-,M,-,6
312,M R Sherwood,1:07:52,12,1:19:52,635,Invitational,311,-,M,-,12
313,K E Owen,1:07:53,6,1:13:53,455,Invitational,312,-,M,-,6
314,J L Harberson,1:07:57,4,1:11:57,394,Invitational,313,-,M,-,4
315,M E White,1:07:58,8,1:15:58,526,Invitational,314,-,M,-,8
316,J E Jackson,1:08:01,10,1:18:01,577,Invitational,315,-,M,-,10
317,F C Crews,1:08:06,2,1:10:06,327,Invitational,316,-,M,-,2
318,Hevid,1:08:06,2,1:10:06,328,Invitational,317,-,M,-,2
319,J M Gonsalves,1:08:07,6,1:14:07,467,Invitational,318,-,M,-,6
320,E C Riley,1:08:07,4,1:12:07,405,Invitational,319,-,M,-,4
321,T C Stewart,1:08:07,8,1:16:07,532,Invitational,320,-,M,-,8
322,J R Binnings,1:08:13,0,1:08:13,278,Invitational,321,-,M,-,0
323,D C Elsener,1:08:17,4,1:12:17,409,Invitational,322,-,M,-,4
324,J A Smith,1:08:24,8,1:16:24,537,Invitational,323,-,M,-,8
325,G S Gelber,1:08:24,18,1:26:24,776,Invitational,324,-,M,-,18
326,Harry C Cordellos,1:08:30,16,1:24:30,743,Invitational,325,40,M,-,16
327,R M Richert,1:08:32,6,1:14:32,480,Invitational,326,-,M,-,6
328,J Fuchs,1:08:38,6,1:14:38,486,Invitational,327,-,M,-,6
329,S W McMillen,1:08:43,8,1:16:43,548,Invitational,328,-,M,-,8
330,W E Levinson,1:08:50,16,1:24:50,746,Invitational,329,-,M,-,16
331,D Ross,1:08:51,12,1:20:51,653,Invitational,330,-,M,-,12
332,J Boitano,1:08:55,16,1:24:55,749,Invitational,331,-,M,-,16
333,P F Manning,1:08:56,10,1:18:56,601,Invitational,332,-,M,-,10
334,R V Niedrauer,1:09:10,2,1:11:10,367,Invitational,333,-,M,-,2
335,W G Browne,1:09:41,8,1:17:41,567,Invitational,334,-,M,-,8
336,P M Smith,1:09:48,4,1:13:48,449,Invitational,335,-,M,-,4
337,C T Jansen,1:09:49,4,1:13:49,450,Invitational,336,-,M,-,4
338,R K Bohlen,1:09:50,10,1:19:50,634,Invitational,337,-,M,-,10
339,T G Neeley,1:09:52,4,1:13:52,453,Invitational,338,-,M,-,4
340,S O Brough,1:09:55,6,1:15:55,523,Invitational,339,-,M,-,6
341,K R Boyd,1:09:57,4,1:13:57,456,Invitational,340,-,M,-,4
342,A N Olson,1:09:58,0,1:09:58,321,Invitational,341,-,M,-,0
343,V H Ortiz,1:10:00,4,1:14:00,458,Invitational,342,-,M,-,4
344,M L Kennedy,1:10:01,16,1:26:01,772,Invitational,343,-,F,-,16
345,N L Hassig,1:10:02,2,1:12:02,399,Invitational,344,-,M,-,2
346,R M Towne,1:10:03,6,1:16:03,530,Invitational,345,-,M,-,6
347,E E Chilberg,1:10:07,0,1:10:07,329,Invitational,346,-,M,-,0
348,D R Dehart,1:10:12,4,1:14:12,471,Invitational,347,-,M,-,4
