place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
37,R L Thaning,0:51:22,2,0:53:22,15,-,-,-,-,-,2
38,R S Paffenbarger,0:51:33,11,1:02:33,120,-,-,-,-,-,11
39,M A Buttano,0:51:37,6,0:57:37,40,-,-,-,-,-,6
40,J F Foley,0:51:40,11,1:02:40,123,-,-,-,-,-,11
41,R M Arago,0:51:47,0,0:51:47,9,-,-,-,-,-,0
42,C S Scannell,0:51:56,11,1:02:56,129,-,-,-,-,-,11
43,H G Roenau,0:52:22,9,1:01:22,95,-,-,-,-,-,9
44,C M Gillette,0:52:24,7,0:59:24,60,-,-,-,-,-,7
45,D O O'Halloran,0:52:26,0,0:52:26,11,-,-,-,-,-,0
46,K R Hall,0:52:30,7,0:59:30,63,-,-,-,-,-,7
47,J Flather,0:52:37,7,0:59:37,65,-,-,-,-,-,7
48,Mike G McManus,0:52:45,11,1:03:45,152,-,-,9,M,-,11
49,P B Rowles,0:52:57,5,0:58:57,56,-,-,-,-,-,5
50,Boyd d Tarin,0:53:05,0,0:53:05,14,-,-,-,-,-,0
51,M Boitano,0:53:07,1,1:04:07,165,-,-,-,-,-,1
52,F  L Rodd,0:53:11,10,1:03:11,137,-,-,-,-,-,10
53,B M MacMahon,0:53:12,6,0:59:12,58,-,-,-,-,-,6
54,M D Dawson,0:53:25,0,0:53:25,16,-,-,-,-,-,0
55,R K Kiernan,0:53:30,5,0:56:05,26,-,-,-,-,-,5
56,D N Lucero,0:53:31,9,1:02:31,119,-,-,-,-,-,9
57,B D Lunsford,0:53:35,9,1:02:35,122,-,-,-,-,-,9
58,T C Cain,0:53:36,5,0:58:36,51,-,-,-,-,-,5
59,P J Allen,0:53:40,11,1:04:40,183,-,-,-,-,-,11
60,D A Stock,0:53:42,0,0:53:42,19,-,-,-,-,-,0
61,W O Kirchmier,0:53:43,7,1:00:43,85,-,-,-,-,-,7
62,J K Gottische,0:53:49,11,1:04:49,187,-,-,-,-,-,11
63,L J Dacquisto,0:53:50,6,0:59:50,68,-,-,-,-,-,6
64,R K Kunst,0:53:51,0,0:53:51,20,-,-,-,-,-,0
65,A M Clark,0:53:58,14,1:07:58,284,-,-,-,-,-,14
66,Gene W White,0:54:27,7,1:01:27,97,-,-,-,-,-,7
67,P G Sweeney,0:54:31,0,0:54:31,23,-,-,-,-,-,0
68,R B Hunner,0:54:35,4,0:58:35,50,-,-,-,-,-,4
69,J E Allen,0:54:37,11,1:05:37,213,-,-,-,-,-,11
70,R A Morris,0:54:40,10,1:04:40,184,-,-,-,-,-,10
71,C C Coulman,0:54:42,11,1:05:42,218,-,-,-,-,-,11
72,J P Carey,0:54:43,14,1:08:43,302,-,-,-,-,-,14
73,J S Soubier,0:54:44,7,1:01:44,104,-,-,-,-,-,7
74,K W Whittingslow,0:54:46,5,0:59:46,67,-,-,-,-,-,5
75,D B Basham,0:54:53,6,1:00:53,89,-,-,-,-,-,6
76,R G Greenwald,0:54:54,2,0:56:54,33,-,-,-,-,-,2
77,R G Nielsen,0:54:56,5,0:59:56,72,-,-,-,-,-,5
78,R C Houston,0:55:01,11,1:06:01,227,-,-,-,-,-,11
79,L J Merryman,0:55:04,0,0:55:04,24,-,-,-,-,-,0
80,P S Scannell,0:55:05,4,0:59:05,57,-,-,-,-,-,4
81,P N Anderson,0:55:26,10,1:05:26,207,-,-,-,-,-,10
81,K O Bolter,0:55:06,9,1:04:06,161,-,-,-,-,-,9
82,Castro,0:55:27,9,1:04:27,174,-,-,-,-,-,9
83,R A Bourbeau,0:55:42,7,1:02:42,124,-,-,-,-,-,7
84,J A Clever,0:55:43,6,1:01:43,103,-,-,-,-,-,6
85,R P Anderson,0:55:44,14,1:09:44,329,-,-,-,-,-,14
86,M E Coke,0:55:48,5,1:00:48,87,-,-,-,-,-,5
87,J J Okeefe,0:55:50,2,0:57:50,41,-,-,-,-,-,2
88,J E Valerga,0:55:52,4,0:59:52,69,-,-,-,-,-,4
89,J H Weidinger,0:55:53,4,0:59:53,70,-,-,-,-,-,4
90,V H Bjelasac,0:55:56,11,1:06:56,248,-,-,-,-,-,11
91,R C Ratliff,0:55:57,1,0:56:57,34,-,-,-,-,-,1
92,B N Machahon,0:55:59,6,1:01:59,107,-,-,-,-,-,6
93,G Van Buchau,0:56:00,4,1:00:00,74,-,-,-,-,-,4
94,D L Coulman,0:56:01,4,1:00:01,75,-,-,-,-,-,4
95,F  A Robben,0:56:02,7,1:03:02,135,-,-,-,-,-,7
96,-,-,,-,,-,-,,-,-,
97,J N Roitano,0:56:09,11,1:07:09,256,-,-,-,-,-,11
98,-,-,,-,,-,-,-,-,-,
99,Jack G Kirk,0:56:06,14,1:10:06,344,-,-,68,M,-,14
100,J N Hoitano,0:56:09,11,1:07:09,257,-,-,-,-,-,11
101,L J Perkins,0:56:10,2,0:58:10,45,-,-,-,-,-,2
102,J H Brazinsky,0:56:12,5,1:01:12,92,-,-,-,-,-,5
103,H J Smith,0:56:13,9,1:05:13,202,-,-,-,-,-,9
104,P H Holmes,0:56:15,5,1:01:15,93,-,-,-,-,-,5
105,J C Merryman,0:56:17,0,0:56:17,28,-,-,-,-,-,0
106,P K O'Connor,0:56:90,4,1:00:19,82,-,-,-,-,-,4
107,E A Alaritton,0:56:21,11,1:07:21,262,-,-,-,-,-,11
108,J A Johnstone,0:56:22,6,1:02:22,116,-,-,-,-,-,6
109,D A Thomas,0:56:23,7,1:03:23,142,-,-,-,-,-,7
110,W C Currier,0:56:26,7,1:03:26,144,-,-,-,-,-,7
111,R E Elijah,0:56:33,0,0:56:33,31,-,-,-,-,-,0
112,O F Gorman,0:56:34,8,1:04:34,180,-,-,-,-,-,8
113,E J McGowan,0:56:35,14,1:10:35,363,-,-,-,-,-,14
114,S W Sherwood,0:56:37,2,0:58:37,53,-,-,-,-,-,2
115,R G Black,0:56:45,0,0:56:45,32,-,-,-,-,-,0
116,D W Will,0:56:51,4,1:00:51,88,-,-,-,-,-,4
117,R R White,0:56:53,3,0:59:53,71,-,-,-,-,-,3
118,R C Cordone,0:56:57,1,0:57:57,43,-,-,-,-,-,1
119,K C Costello,0:56:58,11,1:07:58,285,-,-,-,-,-,11
120,J F McDonough,0:56:59,5,1:01:59,108,-,-,-,-,-,5
121,L B Mayhew,0:57:04,3,1:00:04,77,-,-,-,-,-,3
122,B L Hayman Jr,0:57:06,7,1:04:06,162,-,-,-,-,-,7
123,K R Searls,0:57:08,0,0:57:08,36,-,-,-,-,-,0
124,J H Hall,0:57:17,4,1:01:17,94,-,-,-,-,-,4
125,-,-,,-,,-,-,-,-,-,
126,M T O'Hara,0:57:21,0,0:57:21,38,-,-,-,-,-,0
127,H J Raehn,0:57:23,4,1:01:23,96,-,-,-,-,-,4
128,E G Tuttle,0:57:24,6,1:03:24,143,-,-,-,-,-,6
129,J L Gault,0:57:25,9,1:06:25,236,-,-,-,-,-,9
130,R R Rowley,0:57:26,1,0:58:26,49,-,-,-,-,-,1
131,M W Welch,0:57:29,5,1:02:29,117,-,-,-,-,-,5
132,D R Rudolph,0:57:34,0,0:57:34,39,-,-,-,-,-,0
133,R M Williams,0:57:41,1,0:58:41,55,-,-,-,-,-,1
134,L Correa,0:57:42,7,1:04:42,186,-,-,-,-,-,7
135,J P Wirick,0:57:43,11,1:08:43,303,-,-,-,-,-,11
136,P Beale,0:57:50,8,1:05:50,222,-,-,-,-,-,8
137,A F Semple,0:57:54,9,1:06:54,246,-,-,-,-,-,9
138,D A Allen,0:57:55,11,1:08:55,307,-,-,-,-,-,11
139,R M McMillen,0:58:01,5,1:03:01,134,-,-,-,-,-,5
140,S C Citarella,0:58:02,4,1:02:02,109,-,-,-,-,-,4
141,R E Wallace,0:58:03,10,1:08:03,287,-,-,-,-,-,10
142,S S Swannack,0:58:04,14,1:12:04,420,-,-,-,-,-,14
143,P P Parish,0:58:05,7,1:05:05,197,-,-,-,-,-,7
144,R J Wright,0:58:06,11,1:09:06,315,-,-,-,-,-,11
145,J T Pinckard,0:58:10,5,1:03:10,136,-,-,-,-,-,5
146,G W Ealey,0:58:12,4,1:02:12,112,-,-,-,-,-,4
147,S A Barr,0:58:16,0,0:58:16,47,-,-,-,-,-,0
148,Carroll D O'Conner,0:58:17,14,1:12:17,433,-,-,-,-,-,14
149,S S Cramer,0:58:20,7,1:05:20,204,-,-,-,-,-,7
150,K S Maurer,0:58:21,0,0:58:21,48,-,-,-,-,-,0
151,K D Davenport,0:58:29,2,1:00:29,83,-,-,-,-,-,2
152,-,-,,-,,-,-,-,-,-,
153,W J Zook,0:58:31,3,1:01:31,98,-,-,-,-,-,3
154,R L Justice,0:58:32,7,1:05:32,210,-,-,-,-,-,7
155,H K Hastings,0:58:33,3,1:01:33,100,-,-,-,-,-,3
156,T E Ciotti,0:58:34,4,1:02:34,121,-,-,-,-,-,4
157,F E Evans,0:58:35,7,1:05:35,212,-,-,-,-,-,7
158,E A Merryman,0:58:36,0,0:58:36,52,-,-,-,-,-,0
159,H C Chavez,0:58:42,4,1:02:42,125,-,-,-,-,-,4
160,M C Preece,0:58:44,5,1:03:44,151,-,-,-,-,-,5
161,R M White,0:58:46,8,1:06:46,242,-,-,-,-,-,8
162,R F Dole,0:58:55,7,1:08:55,308,-,-,-,-,-,7
163,C D Mastin,0:58:57,10,1:08:57,310,-,-,-,-,-,10
164,T Eason,0:58:58,3,1:01:58,106,-,-,-,-,-,3
165,D H Pain,0:58:59,11,1:09:59,336,-,-,-,-,-,11
166,R K Kellum,0:59:03,3,1:02:03,110,-,-,-,-,-,3
167,S K Raymaga,0:59:04,1,1:00:04,78,-,-,-,-,-,1
168,T V Vaughan,0:59:06,5,1:04:06,163,-,-,-,-,-,5
169,R Holder,0:59:08,3,1:02:08,111,-,-,-,-,-,3
170,H J ?,0:59:09,8,1:07:09,258,-,-,-,-,-,8
171,R J Ernst,0:59:12,3,1:02:12,113,-,-,-,-,-,3
172,R B Bailey,0:59:15,1,1:00:15,81,-,-,-,-,-,1
173,E B Washburn,0:59:16,5,1:04:16,172,-,-,-,-,-,5
174,J Waste,0:59:23,8,1:07:23,264,-,-,-,-,-,8
175,W J Swiatecki,0:59:24,9,1:08:24,292,-,-,-,-,-,9
176,C C Colin,0:59:27,0,0:59:27,61,-,-,-,-,-,0
177,P S Shaughnessy,0:59:28,0,0:59:28,62,-,-,-,-,-,0
178,k Ritchie,0:59:29,11,1:10:29,359,-,-,-,-,-,11
179,W F Moss,0:59:30,3,1:02:30,118,-,-,-,-,-,3
180,D H Healy,0:59:31,0,0:59:31,64,-,-,-,-,-,0
181,B U Catanese,0:59:32,5,1:04:32,176,-,-,-,-,-,5
182,H B Jones,0:59:33,7,1:06:33,237,-,-,-,-,-,7
183,R H Merryman,0:59:40,0,0:59:40,66,-,-,-,-,-,0
184,R T Eddy,0:59:41,6,1:05:41,217,-,-,-,-,-,6
185,G H Hill,0:59:42,11,1:10:42,364,-,-,-,-,-,11
186,C R Rockwell,0:59:47,0,1:04:06,164,-,-,-,-,-,0
187,C E Becker,0:59:48,4,1:03:48,154,-,-,-,-,-,4
188,B C Carlson,0:59:49,14,1:13:49,481,-,-,-,-,-,14
189,P F Bennett,0:59:52,4,1:03:52,155,-,-,-,-,-,4
190,C C Couldwell,0:59:53,3,1:02:53,127,-,-,-,-,-,3
191,D H Huff,1:00:04,6,1:06:04,229,-,-,-,-,-,6
192,D W Williams,1:00:08,1,1:01:08,91,-,-,-,-,-,1
193,T A Althausen,1:00:11,10,1:10:11,347,-,-,-,-,-,10
194,S Kileen,1:00:13,0,1:00:13,80,-,-,-,-,-,0
195,C B Cunlan,1:00:20,7,1:07:20,261,-,-,-,-,-,7
196,Thomas K McManus Jr,1:00:21,5,1:05:21,205,-,-,39,M,-,5
197,B A Dingwall,1:00:23,7,1:07:23,265,-,-,-,-,-,7
198,R F Fregulia,1:00:24,4,1:04:24,173,-,-,-,-,-,4
200,F M Fry,1:00:28,8,1:08:28,294,-,-,-,-,-,8
201,G L Goettelmann,1:00:31,3,1:03:31,146,-,-,-,-,-,3
202,-,-,,-,,-,-,-,-,-,
203,E N Norgard,1:00:37,5,1:05:37,214,-,-,-,-,-,5
204,J C Olver,1:00:39,4,1:04:39,182,-,-,-,-,-,4
205,H R Ryan,1:00:43,0,1:00:43,86,-,-,-,-,-,0
206,P W Osborne,1:00:45,10,1:10:45,368,-,-,-,-,-,10
207,M F Fenner,1:00:47,3,1:03:47,153,-,-,-,-,-,3
208,J C Brown,1:00:52,7,1:07:52,279,-,-,-,-,-,7
209,J J ?,1:00:53,0,1:00:53,90,-,-,-,-,-,0
210,J E Burke,1:00:54,6,1:06:54,247,-,-,-,-,-,6
211,M M Martin,1:00:56,4,1:04:56,190,-,-,-,-,-,4
212,P N Schoener,1:00:57,4,1:04:57,192,-,-,-,-,-,4
213,A C Mellmer,1:00:58,9,1:09:58,334,-,-,-,-,-,9
214,R M Benet,1:00:59,8,1:08:59,312,-,-,-,-,-,8
215,A J Bangert,1:01:00,4,1:05:00,193,-,-,-,-,-,4
216,L R Ruiz,1:01:01,4,1:05:01,194,-,-,-,-,-,4
217,J L Whitten,1:01:02,3,1:04:02,160,-,-,-,-,-,3
218,T A Palmer,1:01:11,4,1:05:11,201,-,-,-,-,-,4
219,G P Ridout,1:01:12,3,1:04:12,169,-,-,-,-,-,3
220,R T Waller,1:01:13,3,1:04:13,170,-,-,-,-,-,3
221,F Y Buer,1:01:22,14,1:15:22,539,-,-,-,-,-,14
222,M P Padilla,1:01:24,5,1:06:24,235,-,-,-,-,-,5
223,M D McNamara,1:01:25,4,1:05:25,206,-,-,-,-,-,4
224,M P Bunds,1:01:26,6,1:07:26,270,-,-,-,-,-,6
225,M A Mitrovich,1:01:32,3,1:04:32,177,-,-,-,-,-,3
226,D M Madronich,1:01:33,3,1:04:33,179,-,-,-,-,-,3
227,-,-,,-,,-,-,-,-,-,
228,P J Downey,1:01:40,3,1:04:40,185,-,-,-,-,-,3
229,R B Browne,1:01:41,0,1:01:41,102,-,-,-,-,-,0
230,A D Brigs,1:01:42,9,1:10:42,365,-,-,-,-,-,9
231,C Benet,1:01:43,14,1:15:43,559,-,-,-,-,-,14
232,H S Ruth,1:01:46,5,1:06:46,243,-,-,-,-,-,5
233,K P Parish,1:01:47,11,1:12:47,452,-,-,-,-,-,11
234,S A Adams,1:01:51,11,1:12:51,454,-,-,-,-,-,11
235,S B Adams,1:01:52,11,1:12:52,455,-,-,-,-,-,11
236,T B Bennett,1:01:53,1,1:02:53,128,-,-,-,-,-,1
237,M M Marini,1:01:54,10,1:11:54,416,-,-,-,-,-,10
238,M A Kintzley,1:01:55,4,1:05:55,223,-,-,-,-,-,4
239,B G Garth,1:01:56,1,1:02:56,130,-,-,-,-,-,1
240,V M Monroe,1:01:56,11,1:12:56,459,-,-,-,-,-,11
241,I H Homer,1:01:57,0,1:01:57,105,-,-,-,-,-,0
242,J R Evans,1:01:58,1,1:02:58,132,-,-,-,-,-,1
243,S H Holmes,1:01:59,8,1:09:59,337,-,-,-,-,-,8
244,J Satti,1:02:00,14,1:16:00,571,-,-,-,-,-,14
245,N Donovan,1:02:01,11,1:22:15,807,-,-,-,-,-,11
246,A S Ritchie,1:02:02,4,1:06:02,228,-,-,-,-,-,4
247,P P Rudolf,1:02:06,13,1:15:06,529,-,-,-,-,-,13
248,M C Cotter,1:02:07,7,1:09:07,316,-,-,-,-,-,7
249,D W Hand,1:02:09,3,1:05:09,200,-,-,-,-,-,3
250,W G Gogas,1:02:20,0,1:02:20,115,-,-,-,-,-,0
251,J C Forsyth,1:02:21,9,1:11:21,392,-,-,-,-,-,9
252,M B Healy,1:02:29,13,1:15:29,546,-,-,-,-,-,13
253,J Giniel,1:02:31,7,1:09:31,325,-,-,-,-,-,7
254,C J Janoff,1:02:34,4,1:06:34,238,-,-,-,-,-,4
255,B R Robbins,1:02:36,4,1:06:36,239,-,-,-,-,-,4
256,J T Naylor,1:02:40,10,1:12:40,447,-,-,-,-,-,10
257,P A Churney,1:02:49,0,1:02:49,126,-,-,-,-,-,0
258,W J Dickerson,1:02:51,9,1:11:51,413,-,-,-,-,-,9
259,H J Griffith,1:02:52,4,1:06:52,245,-,-,-,-,-,4
260,W P Riggs,1:02:54,9,1:11:54,417,-,-,-,-,-,9
261,C J Johnson,1:02:55,6,1:08:55,309,-,-,-,-,-,6
262,F L Goss,1:02:56,3,1:05:56,224,-,-,-,-,-,3
263,D J Byrne,1:02:57,0,1:02:57,131,-,-,-,-,-,0
264,D K Kenny,1:02:58,11,1:13:58,492,-,-,-,-,-,11
265,R Neumann,1:02:59,7,1:09:59,338,-,-,-,-,-,7
266,M A Millward,1:03:00,0,1:03:00,133,-,-,-,-,-,0
267,G E Flynn,1:03:01,1,1:04:01,159,-,-,-,-,-,1
268,G Johnstone,1:03:02,7,1:10:02,340,-,-,-,-,-,7
269,K H Weaver,1:03:03,7,1:10:03,342,-,-,-,-,-,7
270,A M Menocal,1:03:04,4,1:07:04,252,-,-,-,-,-,4
271,F D Ruona,1:03:06,2,1:05:06,199,-,-,-,-,-,2
272,C M Machmahon,1:03:07,9,1:12:07,425,-,-,-,-,-,9
273,A C Chesterman,1:03:09,3,1:06:09,230,-,-,-,-,-,3
274,F S Smith,1:03:11,5,1:08:11,290,-,-,-,-,-,5
275,D S Zumalt,1:03:12,0,1:03:12,138,-,-,-,-,-,0
276,R G Anawalt,1:03:15,13,1:16:15,580,-,-,-,-,-,13
277,R A Carlsen,1:03:18,0,1:03:18,140,-,-,-,-,-,0
278,R L Sorenson,1:03:21,0,1:03:21,141,-,-,-,-,-,0
279,J F McGowan,1:03:22,6,1:09:22,319,-,-,-,-,-,6
280,M S Cramer,1:03:24,4,1:07:24,266,-,-,-,-,-,4
281,M G Gulli,1:03:25,4,1:07:25,268,-,-,-,-,-,4
282,T F Kileen,1:03:26,0,1:03:26,145,-,-,-,-,-,0
283,M B Berkowitz,1:03:27,2,1:05:27,208,-,-,-,-,-,2
284,T C Mohr,1:03:28,7,1:10:28,358,-,-,-,-,-,7
285,R Alemany,1:03:29,4,1:07:29,272,-,-,-,-,-,4
286,G B Landes,1:03:31,4,1:07:31,273,-,-,-,-,-,4
287,J K Case,1:03:32,2,1:05:32,211,-,-,-,-,-,2
288,L M Rosen,1:03:33,8,1:11:33,402,-,-,-,-,-,8
289,J R Dodson,1:03:34,6,1:09:34,326,-,-,-,-,-,6
290,T A Rivasplata,1:03:35,0,1:03:35,147,-,-,-,-,-,0
291,J Cortez,1:03:36,0,1:03:35,148,-,-,-,-,-,0
292,L U Mastin,1:03:37,0,1:03:37,149,-,-,-,-,-,0
293,T G Gaetoni,1:03:38,2,1:05:38,215,-,-,-,-,-,2
294,G A Austin,1:03:42,5,1:08:42,300,-,-,-,-,-,5
295,R A McNally,1:03:48,2,1:05:48,221,-,-,-,-,-,2
296,J W Woolridge,1:03:49,5,1:08:49,304,-,-,-,-,-,5
297,J M Kileen,1:03:50,8,1:11:50,411,-,-,-,-,-,8
298,C P Thomson,1:03:51,8,1:11:51,414,-,-,-,-,-,8
299,E B Heinlein,1:03:52,7,1:10:52,371,-,-,-,-,-,7
300,E D Fuller,1:03:53,4,1:07:53,281,-,-,-,-,-,4
301,T Mota,1:03:54,5,1:08:54,306,-,-,-,-,-,5
302,J P Blocki,1:03:55,4,1:07:55,283,-,-,-,-,-,4
303,L F Hidalgo,1:03:56,0,1:03:56,156,-,-,-,-,-,0
304,B J Powell,1:03:57,0,1:03:57,157,-,-,-,-,-,0
305,W W Moore,1:03:58,5,1:08:58,311,-,-,-,-,-,5
306,R L Lynde,1:03:59,11,1:14:59,524,-,-,-,-,-,11
307,G Notch,1:04:00,0,1:04:00,158,-,-,-,-,-,0
308,J E Emery,1:04:02,7,1:11:02,375,-,-,-,-,-,7
309,R C Searls,1:04:03,7,1:11:03,376,-,-,-,-,-,7
310,-,-,,-,,-,-,-,-,-,
311,M G Millward,1:04:07,0,1:04:07,166,-,-,-,-,-,0
312,B Woods,1:04:10,5,1:09:10,317,-,-,-,-,-,5
313,W B March,1:04:11,0,1:04:11,168,-,-,-,-,-,0
314,P D Demarais,1:04:13,0,1:04:13,171,-,-,-,-,-,0
315,W J Doyle,1:04:16,1,1:05:16,203,-,-,-,-,-,1
316,R L Magid,1:04:18,7,1:11:18,388,-,-,-,-,-,7
317,E J Munns,1:04:19,14,1:18:19,658,-,-,-,-,-,14
318,B L Lynde,1:04:20,7,1:11:20,391,-,-,-,-,-,7
319,F C Ertman,1:04:21,7,1:11:21,393,-,-,-,-,-,7
320,M M Mee,1:04:22,3,1:07:22,263,-,-,-,-,-,3
321,G L Guilliat,1:04:23,5,1:09:23,320,-,-,-,-,-,5
322,T S Rosenbaum,1:04:24,11,1:15:24,540,-,-,-,-,-,11
323,G J Skog,1:04:25,10,1:14:25,502,-,-,-,-,-,10
324,-,-,,-,,-,-,-,-,-,
325,W L Moorman,1:04:27,6,1:10:27,356,-,-,-,-,-,6
326,R D Bundy,1:04:28,3,1:07:28,271,-,-,-,-,-,3
327,H P Castellanos,1:04:29,5,1:09:29,323,-,-,-,-,-,5
328,J L Lynde,1:04:30,0,1:04:30,175,-,-,-,-,-,0
329,B S Stenman,1:04:31,1,1:05:31,209,-,-,-,-,-,1
330,A G Garcia,1:04:32,0,1:04:32,178,-,-,-,-,-,0
331,B T Tillson,1:04:33,6,1:10:33,361,-,-,-,-,-,6
332,D M McCormack,1:04:34,3,1:07:34,275,-,-,-,-,-,3
333,W B McCabe,1:04:35,7,1:11:35,404,-,-,-,-,-,7
334,P C Clark,1:04:36,0,1:04:36,181,-,-,-,-,-,0
335,S A Buer,1:04:38,1,1:05:38,216,-,-,-,-,-,1
336,D A Gustafson,1:04:39,3,1:07:39,276,-,-,-,-,-,3
337,A P Swartz,1:04:40,3,1:07:40,277,-,-,-,-,-,3
338,R V Bell,1:04:41,7,1:11:41,408,-,-,-,-,-,7
339,D D Buccowich,1:04:45,7,1:11:45,410,-,-,-,-,-,7
340,K S Killeen,1:04:52,11,1:15:52,564,-,-,-,-,-,11
341,S P Lyons,1:04:53,4,1:08:53,305,-,-,-,-,-,4
342,I Gorman,1:04:54,14,1:18:54,682,-,-,-,-,-,14
343,M M Merryman,1:04:55,0,1:04:55,189,-,-,-,-,-,0
344,C M Macmahon,1:04:56,0,1:04:56,191,-,-,-,-,-,0
345,J G Maslach,1:04:57,1,1:05:57,225,-,-,-,-,-,1
346,D Ardell,1:05:00,5,1:10:00,339,-,-,-,-,-,5
347,R H Howson,1:05:01,2,1:07:01,251,-,-,-,-,-,2
348,B W Brazelton,1:05:02,0,1:05:01,195,-,-,-,-,-,0
349,C L Miers,1:05:03,0,1:05:03,196,-,-,-,-,-,0
350,D D Durrett,1:05:05,0,1:05:05,198,-,-,-,-,-,0
351,P R Rutherford,1:05:08,11,1:16:08,575,-,-,-,-,-,11
352,E E Eisenbud,1:05:10,3,1:08:10,289,-,-,-,-,-,3
353,D U Hanson,1:05:20,3,1:08:20,291,-,-,-,-,-,3
354,C N Rudolph,1:05:25,7,1:12:25,437,-,-,-,-,-,7
355,L A Amate,1:05:38,4,1:09:38,327,-,-,-,-,-,4
356,L A Bangert,1:05:39,11,1:16:39,599,-,-,-,-,-,11
357,A Castellanos,1:05:40,11,1:16:40,600,-,-,-,-,-,11
358,R W Shafer,1:05:41,7,1:12:41,449,-,-,-,-,-,7
359,R F Fewster,1:05:43,5,1:10:42,366,-,-,-,-,-,5
360,L S Sharpe,1:05:43,0,1:05:43,219,-,-,-,-,-,0
361,T M Mantoth,1:05:44,1,1:06:44,241,-,-,-,-,-,1
362,A E Enanoria,1:05:46,0,1:05:46,220,-,-,-,-,-,0
363,W F Wendt,1:05:53,4,1:09:53,332,-,-,-,-,-,4
364,P G Stein,1:05:54,2,1:07:54,282,-,-,-,-,-,2
365,L S Sekulich,1:05:55,11,1:16:55,613,-,-,-,-,-,11
366,M A Ashizawa,1:05:57,1,1:06:57,249,-,-,-,-,-,1
367,R Q Quinette,1:05:58,0,1:05:58,226,-,-,-,-,-,0
368,Michael M Adams,1:05:59,3,1:08:59,313,-,-,32,-,-,3
369,Burger,1:06:00,7,1:13:00,460,-,-,-,-,-,7
370,F King,1:06:05,5,1:11:05,377,-,-,-,-,-,5
371,K I Israel,1:06:07,1,1:07:07,254,-,-,-,-,-,1
372,S L Luksic,1:06:09,0,1:06:09,231,-,-,-,-,-,0
373,D S Shute,1:06:11,12,1:18:11,654,-,-,-,-,-,12
374,L S Stafford,1:06:12,4,1:10:12,348,-,-,-,-,-,4
375,K J Shiflet,1:06:13,6,1:12:13,429,-,-,-,-,-,6
376,T A Moores,1:06:14,1,1:07:14,259,-,-,-,-,-,1
377,A L Hurd,1:06:15,5,1:11:15,384,-,-,-,-,-,5
378,R W Welch,1:06:16,0,1:06:16,232,-,-,-,-,-,0
