place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Earl Fuller,0:50:10,8,0:58:10,-,-,1,-,M,-,8
2,C W Miles,0:50:28,10,1:00:28,-,-,2,-,M,-,10
3,Victor Yamakawa,0:50:41,8.5,0:59:11,-,-,3,-,M,-,8.5
4,Tom McNamara,0:50:51,3.5,0:54:21,-,-,4,-,M,-,3.5
5,Carl Newkrich,0:51:00,5,0:56:00,-,-,5,-,M,-,5
6,Frank C Sutcliffe,0:51:07,5,0:56:07,-,-,6,-,M,-,5
7,Earl Carroll,0:51:57,8,0:59:57,-,-,7,-,M,-,8
8,Pietro Giordanengo,0:52:09,9,1:01:09,-,-,8,-,M,-,9
9,William Maghetti,0:52:28,3.5,0:55:58,-,-,9,-,M,-,3.5
10,John Shearn,0:52:30,7,0:59:30,-,-,10,-,M,-,7
11,Elmer Briggs,0:53:07,9.5,1:02:37,-,-,11,-,M,-,9.5
12,William Koics,0:53:15,7.5,1:00:45,-,-,12,-,M,-,7.5
13,Angelo Frediana,0:53:16,3.5,0:56:46,-,-,13,-,M,-,3.5
14,Lyman Coyne,0:53:22,5,0:58:22,-,-,14,-,M,-,5
15,R Kahran,0:53:40,5.5,0:59:10,-,-,15,-,M,-,5.5
16,Jacob Ev Nathan,0:53:48,9.5,1:03:18,-,-,16,-,M,-,9.5
17,J L Callaghan,0:53:52,6.5,1:00:22,-,-,17,-,M,-,6.5
18,William J Churchill,0:53:55,0,0:53:55,-,-,18,-,M,-,0
19,Ray Locke,0:54:10,10,1:04:10,-,-,19,-,M,-,10
20,William T Whitman,0:54:11,6.5,1:00:41,-,-,20,-,M,-,6.5
21,Frank Gilbert,0:54:20,7.5,1:01:50,-,-,21,-,M,-,7.5
22,P H Gilbert,-,-,-,-,-,22,-,M,-,-
23,A Ros Motto,0:54:30,5,0:59:30,-,-,23,-,M,-,5
24,? Gori,0:54:38,6.5,1:01:08,-,-,24,-,M,-,6.5
25,William Magner,0:54:55,6.5,1:01:25,-,-,25,-,M,-,6.5
26,Uno Tiensuu,0:57:22,7.5,1:04:52,-,-,26,-,M,-,7.5
27,Harry Hooker,0:54:59,3,0:57:59,-,-,27,-,M,-,3
28,William Howden,0:55:03,2,0:57:03,-,-,28,-,M,-,2
29,F Vergano,0:55:08,7.5,1:02:38,-,-,29,-,M,-,7.5
30,Albert Tiensuu,0:52:17,9,1:01:17,-,-,30,-,M,-,9
31,Cam Caldern,0:55:32,4,0:59:32,-,-,31,-,M,-,4
32,Charles Ludikina,0:56:00,2.5,0:58:30,-,-,32,-,M,-,2.5
33,Charles Doehring,0:56:08,5.5,1:01:38,-,-,33,-,M,-,5.5
34,Harry Andres,0:56:10,5,1:01:10,-,-,34,-,M,-,5
35,Joe Del Bino,0:56:15,3,0:59:15,-,-,35,-,M,-,3
36,? T McWilliams,0:56:50,5,1:01:50,-,-,36,-,M,-,5
37,Uno Tiensuu,0:57:22,7.5,1:04:52,-,-,37,-,M,-,7.5
38,? Quinlan,0:58:00,5,1:03:00,-,-,38,-,M,-,5
39,John Lobig,0:57:30,6,1:03:30,-,-,39,-,M,-,6
40,William Kahran,0:57:32,6.5,1:04:02,-,-,40,-,M,-,6.5
41,John A Brown,0:57:45,9.5,1:07:15,-,-,41,-,M,-,9.5
42,William Jacobsen,0:58:05,7.5,1:05:35,-,-,42,-,M,-,7.5
43,Gav Brundsco,0:55:17,6.5,1:01:47,-,-,43,-,M,-,6.5
44,Wilhem J Hasvind,-,6.5,-,-,-,44,-,M,-,6.5
45,Watson Howder,0:58:45,1.5,1:00:15,-,-,45,-,M,-,1.5
46,Karl Bartel,0:58:58,5.5,1:04:28,-,-,46,-,M,-,5.5
47,A Melner,0:58:59,5.5,1:04:29,-,-,47,-,M,-,5.5
48,George A Rose,-,6,-,-,-,48,-,M,-,6
49,L J ?,-,-,1:04:07,-,-,49,-,M,-,-
50,Harry S Hooper,0:59:22,7.5,1:06:52,-,-,50,-,M,-,7.5
51,Earl L Mahoney,1:01:45,7,1:08:45,-,-,51,-,M,-,7
52,Robert Golding,-,6,-,-,-,52,-,M,-,6
53,? Yamakawa,-,-,-,-,-,53,-,M,-,-
54,Charles Crowley,1:00:30,5,1:05:30,-,-,54,-,M,-,5
55,Eddie Anthens,1:00:35,3,1:03:35,-,-,55,-,M,-,3
56,August ?,1:00:38,7.5,1:08:08,-,-,56,-,M,-,7.5
57,J Giorianengo,1:01:23,9,1:10:23,-,-,57,-,M,-,9
58,William Gravatt Jr,1:01:50,7.5,1:09:20,-,-,58,-,M,-,7.5
59,James J Toba,1:08:47,7.5,1:16:17,-,-,59,-,M,-,7.5
60,Marnie Gottelli,1:03:52,7.5,1:11:22,-,-,60,-,M,-,7.5
61,R R Greenwood,-,8,-,-,-,61,-,M,-,8
62,Israel H Nathan,1:06:10,8.5,1:14:40,-,-,62,-,M,-,8.5
