place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Wayne Morefield,0:43:30,8.5,0:52:00,-,-,1,-,M,-,8.3
2,Ray Cocking,0:43:50,9,0:52:50,-,-,2,-,M,-,9
3,Carlos Murillo,0:44:00,9.5,0:53:30,-,-,3,-,M,-,9.3
4,Joe Pappas,0:44:04,10,0:54:04,-,-,4,-,M,-,10
5,Joseph Mancuso,0:45:06,10,0:55:06,-,-,5,-,M,-,10
6,Ernest De Lisle,0:45:38,9,0:54:38,-,-,6,-,M,-,9
7,S J Whittock,0:45:43,9,0:54:43,-,-,7,-,M,-,9
8,Richard Davis,0:46:46,6,0:52:46,-,-,8,-,M,-,6
9,John Cassidy,0:46:54,4,0:50:54,-,-,9,-,M,-,4
10,William Fraser,0:47:06,4,0:51:06,-,-,10,-,M,-,4
11,B Hooper,-,-,0:53:16,-,-,11,-,M,-,-
12,A Ardoin,-,-,0:53:19,-,-,12,-,M,-,-
13,C  Glenn,-,-,0:58:05,-,-,13,-,M,-,-
14,C W Neuhirch,-,-,0:53:13,-,-,14,-,M,-,-
15,- Sutcliffe,-,-,0:53:04,-,-,15,-,M,-,-
16,L Bellmore,-,-,0:55:04,-,-,16,-,M,-,-
17,C Caldera,-,-,0:59:04,-,-,17,-,M,-,-
18,P Mogelvang,-,-,0:59:02,-,-,18,-,M,-,-
19,N Tabata,-,-,0:59:03,-,-,19,-,M,-,-
20,H Uynedo,-,-,1:00:15,-,-,20,-,M,-,-
21,H Mielenz,-,-,1:00:20,-,-,21,-,M,-,-
22,P Giordanengo,-,-,0:53:50,-,-,22,-,M,-,-
23,J Keegan,-,-,0:58:25,-,-,23,-,M,-,-
24,W Johnson,-,-,1:00:15,-,-,24,-,M,-,-
25,G Alana,-,-,0:58:25,-,-,25,-,M,-,-
26,Ernest Henio,-,-,1:00:45,-,-,26,-,M,-,-
27,Andy Myyra,-,-,0:52:52,-,-,27,-,M,-,-
28,O Mackotto,-,-,1:01:55,-,-,28,-,M,-,-
29,H Ross,-,-,1:00:20,-,-,29,-,M,-,-
30,D Yamakawa,-,-,1:02:35,-,-,30,-,M,-,-
31,D Arndt,-,-,1:03:07,-,-,31,-,M,-,-
32,V Yamakawa,-,-,1:03:00,-,-,32,-,M,-,-
33,R G Eiseninan,-,-,1:02:40,-,-,33,-,M,-,-
34,F Davis,-,-,1:03:30,-,-,34,-,M,-,-
35,G Scott,-,-,1:00:10,-,-,35,-,M,-,-
36,K Saarinen Jr,-,-,0:52:50,-,-,36,-,M,-,-
37,J Cameron,-,-,1:03:35,-,-,37,-,M,-,-
38,L Fratini,-,-,1:03:30,-,-,38,-,M,-,-
39,W Magner,-,-,1:01:11,-,-,39,-,M,-,-
40,Ernest Frantini,-,-,1:03:47,-,-,40,-,M,-,-
41,H B Hooper,-,-,1:06:30,-,-,41,-,M,-,-
42,A Mendoza,-,-,1:05:35,-,-,42,-,M,-,-
43,J Fukushima,-,-,1:07:36,-,-,43,-,M,-,-
44,B Caputa,-,-,1:11:14,-,-,44,-,M,-,-
45,Ernest Moore,-,-,1:11:18,-,-,45,-,M,-,-
46,J Lobig,-,-,1:13:07,-,-,46,-,M,-,-
47,W Taylor,-,-,1:12:13,-,-,47,-,M,-,-
48,J Giordanengo,-,-,1:11:42,-,-,48,-,M,-,-
49,C Norval,-,-,1:16:16,-,-,49,-,M,-,-
50,R Barbancia,-,-,1:19:40,-,-,50,-,M,-,-
51,W E Mahood,-,-,1:25:53,-,-,51,-,M,-,-
52,C Moriya,-,-,1:23:00,-,-,52,-,M,-,-
