place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Victor R Chapman,0:46:16,6.5,0:52:46,-,-,-,-,M,-,6.5
2,Primo Caredio,0:47:25,6.5,0:53:55,-,-,-,-,M,-,6.5
3,Gaetano Capeletti,0:47:36,6.5,0:54:06,-,-,-,-,M,-,6.5
4,Clifford L Vis,0:47:52,7.5,0:55:22,-,-,-,-,M,-,7.5
5,Robert M Rutherford,0:48:59,6,0:54:59,-,-,-,-,M,-,6
6,Oliver Albright,0:49:01,8.5,0:57:31,-,-,-,-,M,-,8.5
7,Percy H Gilbert,0:49:16,4.5,0:53:46,-,-,-,-,M,-,4.5
8,Jose M Sequeria,0:49:39,6.5,0:56:09,-,-,-,-,M,-,6.5
9,Marchant J Buttery,0:50:10,10,1:00:10,-,-,-,-,M,-,10
10,Amadeo Tomasani,0:50:13,4,0:54:13,-,-,-,-,M,-,4
11,William J Churchill,0:50:14,0,0:50:14,-,-,-,-,M,-,0
12,Al Pertosa,0:50:28,4,0:54:28,-,-,-,-,M,-,4
13,Maurice Roach,0:50:56,4.5,0:55:26,-,-,-,-,M,-,4.5
14,Ottorino Scribante,0:50:59,9,0:59:59,-,-,-,-,M,-,9
15,Frank Meraglia,0:51:08,7.5,0:58:38,-,-,-,-,M,-,7.5
16,J  Maurus,0:51:10,5,0:56:10,-,-,-,-,M,-,5
17,H Hooker,0:51:13,6,0:57:13,-,-,-,-,M,-,6
18,N Flora,0:51:22,5,0:56:22,-,-,-,-,M,-,5
19,H O'Nell,0:51:32,4,0:55:32,-,-,-,-,M,-,4
20,N Emenegildo,-,8,-,-,-,-,-,M,-,8
21,Robert Currier,0:51:42,7.5,0:59:12,-,-,-,-,M,-,7.5
22,H Roppolo,0:51:45,5.5,0:57:15,-,-,-,-,M,-,5.5
23,A Bacigalupo,0:51:48,6,0:57:48,-,-,-,-,M,-,6
24,C  C Frost,0:51:52,7.5,0:59:22,-,-,-,-,M,-,7.5
25,L I  Blennerhasset,0:51:58,8.5,1:00:28,-,-,-,-,M,-,8.5
26,E J Carroll,0:52:01,4,0:56:01,-,-,-,-,M,-,4
27,W  I  Farmer,0:52:15,7.5,0:59:45,-,-,-,-,M,-,7.5
28,C F Hunter,-,2,-,-,-,-,-,M,-,2
29,L Coyne,0:52:33,10,1:02:33,-,-,-,-,M,-,10
30,C J Doehring,0:52:45,7.5,1:00:15,-,-,-,-,M,-,7.5
31,A Wesbauer,0:56:46,3.5,1:00:16,-,-,-,-,M,-,3.5
32,B Crockett,0:52:56,8,1:00:56,-,-,-,-,M,-,8
33,M E Kemmerle,0:55:58,5.5,1:01:28,-,-,-,-,M,-,5.5
34,William Howden,0:53:02,1.5,0:54:32,-,-,-,-,M,-,1.5
35,Ed Hartiey,0:53:05,10,1:03:05,-,-,-,-,M,-,10
36,Gaetano T Edmonds,0:55:07,6,1:01:07,-,-,-,-,M,-,6
37,L K Meretti,0:53:10,7.5,1:00:40,-,-,-,-,M,-,7.5
38,B Suera,-,-,0:59:44,-,-,-,-,M,-,-
39,H P Branch,-,-,1:00:47,-,-,-,-,M,-,-
40,L A Lininger,-,-,1:01:57,-,-,-,-,M,-,-
41,P J Lopez,-,-,0:58:29,-,-,-,-,M,-,-
42,A Ahern,-,-,0:50:50,-,-,-,-,M,-,-
43,J H Fuller,-,-,1:00:33,-,-,-,-,M,-,-
44,B F Gareia,-,-,1:04:04,-,-,-,-,M,-,-
45,A Maggiora,-,-,1:00:55,-,-,-,-,M,-,-
46,R  I Boner,-,-,1:03:44,-,-,-,-,M,-,-
47,J Schiechi,-,-,1:03:40,-,-,-,-,M,-,-
48,F E Farmer,-,-,0:59:50,-,-,-,-,M,-,-
49,B J Gaso,-,-,1:03:23,-,-,-,-,M,-,-
50,A Del Bino,-,-,1:03:08,-,-,-,-,M,-,-
51,F M Woodside,-,-,1:03:09,-,-,-,-,M,-,-
52,Geo A Rose,-,-,1:03:52,-,-,-,-,M,-,-
53,A Lippe,-,-,1:02:31,-,-,-,-,M,-,-
54,M Lensini,-,-,1:01:36,-,-,-,-,M,-,-
55,W Kleewe,-,-,1:05:12,-,-,-,-,M,-,-
56,L N Brown,-,-,1:05:27,-,-,-,-,M,-,-
57,W Taylor,-,-,1:06:59,-,-,-,-,M,-,-
58,William Dabei,-,-,1:07:09,-,-,-,-,M,-,-
59,J F Bradbery,-,-,1:03:43,-,-,-,-,M,-,-
60,A Miller,-,-,1:01:14,-,-,-,-,M,-,-
61,A J Lamaneaux,-,-,1:01:15,-,-,-,-,M,-,-
62,J F Mancusco,-,-,1:06:10,-,-,-,-,M,-,-
63,Lane McMillian,-,-,1:02:41,-,-,-,-,M,-,-
64,Hillary De Rutte,-,-,1:05:16,-,-,-,-,M,-,-
65,L F McElroy,-,-,1:06:21,-,-,-,-,M,-,-
66,E C Peraco,-,-,1:04:22,-,-,-,-,M,-,-
67,I Lanci,-,-,1:04:08,-,-,-,-,M,-,-
68,D Mecchi,-,-,1:03:46,-,-,-,-,M,-,-
69,Ernest Tapper,-,-,1:05:02,-,-,-,-,M,-,-
70,A B Kennedy,-,-,1:05:04,-,-,-,-,M,-,-
71,Ray Locke,-,-,1:03:35,-,-,-,-,M,-,-
72,P M Griffith,-,-,1:03:00,-,-,-,-,M,-,-
73,E T Mancusco,-,-,1:07:14,-,-,-,-,M,-,-
74,Leland J Stanford,-,-,1:08:15,-,-,-,-,M,-,-
75,Ellis Williams,-,-,1:03:48,-,-,-,-,M,-,-
76,James Schnbai,-,-,1:03:19,-,-,-,-,M,-,-
77,R I Gracey,-,-,1:07:27,-,-,-,-,M,-,-
78,william Young,-,-,1:06:85,-,-,-,-,M,-,-
79,H F Anderson,-,-,1:07:31,-,-,-,-,M,-,-
80,R Wedde,-,-,1:05:58,-,-,-,-,M,-,-
81,L Welm,-,-,1:06:08,-,-,-,-,M,-,-
82,A I Johnson,-,-,1:07:10,-,-,-,-,M,-,-
83,J O Gustafson,-,-,1:09:46,-,-,-,-,M,-,-
84,A J Partridge,-,-,1:07:20,-,-,-,-,M,-,-
85,Lew McFarland,-,-,1:09:54,-,-,-,-,M,-,-
86,L Ghiringbelli,-,-,1:09:26,-,-,-,-,M,-,-
87,Louis Vreauff,-,-,1:09:37,-,-,-,-,M,-,-
88,Charles Crowley,-,-,1:09:18,-,-,-,-,M,-,-
89,John J Bangenicto,-,-,1:09:52,-,-,-,-,M,-,-
90,Charles Bergmann,-,-,1:10:56,-,-,-,-,M,-,-
91,R C Lncknow Jr,-,-,1:11:18,-,-,-,-,M,-,-
92,A P Rhodes,-,-,1:10:20,-,-,-,-,M,-,-
93,P E Hoffman,-,-,1:08:08,-,-,-,-,M,-,-
94,G Fellre,-,-,1:08:18,-,-,-,-,M,-,-
95,Otto  H Lietz,-,-,1:11:16,-,-,-,-,M,-,-
96,F S McWilliams,-,-,1:12:18,-,-,-,-,M,-,-
97,R C Cross,-,-,1:09:06,-,-,-,-,M,-,-
98,M Gotell,-,-,1:11:07,-,-,-,-,M,-,-
99,J C Cumberiand,-,-,1:10:18,-,-,-,-,M,-,-
100,Jack B Steel,-,-,1:13:15,-,-,-,-,M,-,-
101,Arnold Wolf,-,-,1:10:11,-,-,-,-,M,-,-
102,W D Hausmann,-,-,1:12:13,-,-,-,-,M,-,-
103,R J Hausmann,-,-,1:12:14,-,-,-,-,M,-,-
104,V W Hartley,-,-,1:11:37,-,-,-,-,M,-,-
105,R J Jarman,-,-,1:12:45,-,-,-,-,M,-,-
106,R T Moore,-,-,1:11:46,-,-,-,-,M,-,-
107,M Y Nicole,-,-,1:12:49,-,-,-,-,M,-,-
