place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
62,Wm Mazzini,1:11:51,15,1:26:51,72,-,62,-,M,-,15
63,Douglas Woods,1:11:54,5,1:16:54,63,-,63,-,M,-,5
64,Jerry Schendel,1:12:44,3,1:15:44,59,-,64,-,M,-,3
65,Walter Egli,1:12:54,4.5,1:17:24,64,-,65,-,M,-,4.5
66,Delmo Esposti,1:13:10,5,1:18:10,65,-,66,-,M,-,5
67,Thomas Mack,1:14:18,5,1:19:18,66,-,67,-,M,-,5
68,Michael McKay,1:15:53,5,1:20:53,68,-,68,-,M,-,5
69,James Vanya,1:16:26,3,1:19:26,67,-,69,-,M,-,3
70,Walter Haynes,1:20:23,5,1:25:23,71,-,70,-,M,-,5
71,Wm Hanseen,1:21:35,3,1:24:35,69,-,71,-,M,-,3
72,Wm Paschal,1:22:20,3,1:25:20,70,-,72,-,M,-,3
