place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,O J Millard,0:50:48,1.5,0:51:18,-,-,-,-,M,-,1.5
2,Charles H Craig,0:52:06,4,0:56:08,-,-,-,-,M,-,4
3,Wint Blackwell,0:52:31,6,0:58:31,-,-,-,-,M,-,6
4,Will Spanton,0:52:51,6,0:58:51,-,-,-,-,M,-,6
5,James Nehar,0:52:57,5,0:57:57,-,-,-,-,M,-,5
6,Clarence Fuqua,0:53:05,6,0:59:05,-,-,-,-,M,-,6
7,Albert Gorse,0:53:54,2.5,0:56:24,-,-,-,-,M,-,2.5
8,George Branner,0:54:06,3.5,0:57:36,-,-,-,-,M,-,3.5
9,Charles Bocchio,0:54:34,4,0:58:34,-,-,-,-,M,-,4
10,Hy M  Abarinate,0:54:37,6,1:00:37,-,-,-,-,M,-,6
11,Basil Spurr,0:55:13,8.5,0:56:43,-,-,-,-,M,-,8.5
12,C Wonstead,0:55:53,4,0:59:53,-,-,-,-,M,-,4
13,W O Johnson,0:56:00,5,1:01:00,-,-,-,-,M,-,5
14,W C Marshall,0:56:11,5,1:01:11,-,-,-,-,M,-,5
15,Herbert Seebohn,0:56:13,5,1:01:13,-,-,-,-,M,-,5
16,R M Locke,0:57:10,5,1:03:13,-,-,-,-,M,-,5
17,John Parkin Jr,0:57:37,6,1:01:37,-,-,-,-,M,-,6
18,E V Stout,0:57:88,4,1:01:33,-,-,-,-,M,-,4
19,W G Mackie,0:58:10,6,1:04:10,-,-,-,-,M,-,6
20,H Reinhard,0:58:41,5,1:03:41,-,-,-,-,M,-,5
21,Isaac Day,0:58:44,6,1:04:44,-,-,-,-,M,-,6
22,Hugh Foley,0:59:12,5,1:04:12,-,-,-,-,M,-,5
23,E C Lloyd,0:59:17,6,1:05:17,-,-,-,-,M,-,6
24,O R James,0:59:33,5,1:04:33,-,-,-,-,M,-,5
25,Albert P Hbodes,1:00:04,5,1:05:04,-,-,-,-,M,-,5
26,F Kieckner,1:00:17,5,0:53:17,-,-,-,-,M,-,5
27,Albert P Helbush,1:00:44,4,1:04:44,-,-,-,-,M,-,4
28,Earl Cole,1:00:58,4,1:04:58,-,-,-,-,M,-,4
29,J O Gustafson,1:01:03,5,1:06:03,-,-,-,-,M,-,5
30,R Leggett,1:01:04,5,1:06:04,-,-,-,-,M,-,5
31,Charles Wright,1:01:14,6,1:07:14,-,-,-,-,M,-,6
32,W Maghetti,1:01:24,4,1:05:24,-,-,-,-,M,-,4
33,W F Lenz,1:01:33,5,1:06:33,-,-,-,-,M,-,5
34,W Initial Frank Jr,1:01:37,4,1:03:57,-,-,-,-,M,-,4
35,Ray Glennon,1:02:00,6,1:08:00,-,-,-,-,M,-,6
36,Charles Hunter,1:02:08,4,1:06:08,-,-,-,-,M,-,4
37,F S Robbins Sr,1:02:12,6,1:08:12,-,-,-,-,M,-,6
38,W M Higgins,1:02:18,6,1:08:18,-,-,-,-,M,-,6
39,W R Barnes,1:02:30,4,1:06:30,-,-,-,-,M,-,4
40,P M Griffith,1:02:38,6,1:08:38,-,-,-,-,M,-,6
41,J B Van Orden,1:03:04,5,1:08:04,-,-,-,-,M,-,5
42,B  Garcia,1:04:05,5,1:09:05,-,-,-,-,M,-,5
43,J L Bogulich,1:04:17,6,1:10:17,-,-,-,-,M,-,6
44,George Tomanovich,1:05:10,6,1:11:10,-,-,-,-,M,-,6
45,Phillip A Stoin,1:05:13,6,1:11:13,-,-,-,-,M,-,6
46,John Haquette,1:06:04,6,1:12:04,-,-,-,-,M,-,6
47,W Churchward,1:06:14,6,1:12:14,-,-,-,-,M,-,6
48,Edwin Aiken,1:07:22,4,1:12:22,-,-,-,-,M,-,4
49,Eugene Warner,1:07:47,6,1:13:47,-,-,-,-,M,-,6
50,Harry Ross,1:08:34,5,1:13:44,-,-,-,-,M,-,5
51,George Kammerer,1:08:43,4,1:14:33,-,-,-,-,M,-,4
52,W F Peters,1:08:44,5,1:13:44,-,-,-,-,M,-,5
53,William Everett,1:08:59,5,1:13:59,-,-,-,-,M,-,5
54,H Ludwig,1:09:19,6,1:15:19,-,-,-,-,M,-,6
55,R Greiswood Jr,1:09:56,6,1:13:51,-,-,-,-,M,-,6
56,Walter Krenter,1:12:23,6,1:18:23,-,-,-,-,M,-,6
57,Albert Hutchinson,1:13:06,5,1:18:06,-,-,-,-,M,-,5
58,R M Henderson,1:13:59,5,1:18:59,-,-,-,-,M,-,5
59,Fred McWilliams,1:22:16,4,1:26:16,-,-,-,-,M,-,4
