place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Joe King,0:44:03,22,1:06:03,0,Invitational,-,69,M,3,A
2,Dave Dunham,0:46:36,1,0:47:36,0,Invitational,-,31,M,4,y
3,Sal Vasquez,0:46:51,7,0:53:51,0,Invitational,-,55,M,669,R
4,Rus Kiernan,0:47:40,11,0:58:40,0,Invitational,-,57,M,67,M
5,Mike G McManus,0:48:06,0,0:48:06,0,Invitational,-,29,M,658,Z
6,Eve Pell,0:49:59,22,1:11:59,0,Invitational,-,58,F,14,A
7,Link Lindquist,0:50:06,20,1:10:06,0,Invitational,-,67,M,8,C
8,Jim Bowers,0:50:22,10,1:00:22,0,Invitational,-,56,M,551,N
9,Brian Purcell,0:50:38,2,0:52:38,0,Invitational,-,39,M,675,X
10,Rod Berry,0:50:39,1,0:51:39,0,Invitational,-,35,M,159,Y
11,Roger Daniels,0:50:44,12,1:02:44,0,Invitational,-,59,M,6,L
12,Robert Dickinson,0:50:49,2,0:52:49,0,Invitational,-,38,M,594,X
13,Craig Roland,0:50:52,13,1:03:52,0,Invitational,-,60,M,681,K
14,Dan Preston,0:50:57,7,0:57:57,0,Invitational,-,53,M,682,R
15,Gordon Abbott,0:51:08,6,0:57:08,0,Invitational,-,51,M,10,T
16,Bruce Mace,0:51:25,1,0:52:25,0,Invitational,-,36,M,352,Y
17,Robert Malain,0:51:43,21,1:12:43,0,Invitational,-,68,M,2,B
18,Hank Lawson,0:51:46,2,0:53:46,0,Invitational,-,40,M,12,X
19,Richard Clark,0:51:47,10,1:10:47,0,Invitational,-,56,M,27,N
20,Whit Raymond,0:51:48,1,0:52:48,0,Invitational,-,35,M,622,Y
21,Bradford Bryon,0:52:00,1,0:53:00,0,Invitational,-,37,M,60,Y
22,Margaux Joffe,0:52:12,16,1:08:12,0,Invitational,-,10,F,112,G
23,Stephen Lyons,0:52:13,8,1:00:13,0,Invitational,-,54,M,11,Q
24,Mike Gottardi,0:52:24,0,0:52:24,0,Invitational,-,28,M,125,Z
25,Butch Alexander,0:52:27,2,0:54:27,0,Invitational,-,41,M,15,X
26,Jamie Wendel (Rivers),0:52:28,11,1:03:28,0,Invitational,-,44,F,574,M
27,Erin Vali,0:52:33,0,0:52:33,0,Invitational,-,23,M,20,Z
28,Linda Broderick-Gill,0:52:39,8,1:00:39,0,Invitational,-,36,F,33,Q
29,Gerry Armstrong,0:52:39,5,0:57:39,0,Invitational,-,48,M,553,U
30,Mitchell Shandley,0:52:45,1,0:53:45,0,Invitational,-,37,M,39,Y
31,Mark Ritchman,0:52:46,2,0:54:46,0,Invitational,-,40,M,24,X
32,Greg Nacco,0:52:46,1,0:53:46,0,Invitational,-,35,M,26,Y
33,Steve Peterson,0:52:50,0,0:52:50,0,Invitational,-,29,M,28,Z
34,Alan Tracy,0:53:02,10,1:03:02,0,Invitational,-,56,M,43,N
35,Mike Repp,0:53:04,8,1:01:04,0,Invitational,-,54,M,18,Q
36,John Swyers,0:53:18,9,1:02:18,0,Invitational,-,56,M,32,P
