place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Ralph Perry,0:47:03,8,0:55:03,2,-,1,-,M,-,8
2,Paul Juette,0:53:59,0,0:53:59,1,-,2,-,M,-,0
3,Len Thornton,0:54:07,2,0:56:07,3,-,3,-,M,-,2
4,Victor Duran,0:55:00,10,1:05:00,14,-,4,-,M,-,10
5,Jud Foreman,0:55:38,4,0:59:38,7,-,5,-,M,-,4
6,Medford Todd,0:55:50,10,1:05:50,16,-,6,-,M,-,10
7,Frank Veloz,0:55:53,7,1:02:53,11,-,7,-,M,-,7
8,Duane Ludlow,0:56:22,1,0:57:22,4,-,8,-,M,-,1
9,Jack G Kirk,0:56:37,2,0:58:37,6,-,9,47,M,-,2
10,Anton Nelson,0:56:59,3,0:59:59,8,-,10,-,M,-,3
11,Thatcher Nance,0:57:04,6,1:03:04,12,-,11,-,M,-,6
12,W Massey,0:57:05,3,1:00:05,9,-,12,-,M,-,3
13,W Mazzini,0:57:20,8,1:05:20,15,-,13,-,M,-,8
14,J Maddox,0:58:27,0,0:58:27,5,-,14,-,M,-,0
15,E Maddox,1:00:12,0,1:00:12,10,-,15,-,M,-,0
16,Charles A Richesin,1:00:17,3,1:03:17,13,-,16,24,M,-,3
17,W Graves Dr,1:00:53,5,1:05:53,17,-,17,-,M,-,5
18,Duane Kidder,1:01:23,5,1:06:23,19,-,18,-,M,-,5
19,Bruce Graves Dr,1:01:46,5,1:06:46,20,-,19,-,M,-,5
20,R  Leech,1:01:43,6,1:07:43,22,-,20,-,M,-,6
21,Duane Bullock,1:01:59,13,1:14:59,29,-,21,-,M,-,13
22,Len Franscini,1:02:12,4,1:06:12,18,-,22,-,M,-,4
23,R Furnare,1:02:14,6,1:08:14,23,-,23,-,M,-,6
24,T  O'Gorman,0:55:23,14,1:09:23,26,-,24,-,M,-,14
25,P  Lelwellyn,1:03:02,14,1:17:02,30,-,25,-,M,-,14
26,J Williams,1:03:22,4,1:07:22,21,-,26,-,M,-,4
27,B  Sullivan,1:03:61,5,1:08:61,24,-,27,-,M,-,5
28,B Rich,1:03:55,8,1:11:55,27,-,28,-,M,-,8
29,J O'Gorman,1:04:17,9,1:13:17,28,-,29,-,M,-,9
30,J Brajkovich,1:07:06,12,1:19:06,31,-,30,-,M,-,12
31,R Muzio,1:07:55,13,1:20:55,32,-,31,-,M,-,13
32,J Shettler,1:09:20,0,1:09:20,25,-,32,-,M,-,0
33,Anton MacCono,1:09:25,15,1:24:25,34,-,33,-,M,-,15
34,C Hankin,1:13:59,9,1:22:59,33,-,34,-,M,-,9
35,A  Smith,1:18:30,6,1:24:30,35,-,35,-,M,-,6
36,R Merers,1:18:31,12,1:30:31,39,-,36,-,M,-,12
37,B Harrison,1:18:47,8,1:26:47,36,-,37,-,M,-,8
38,K Obenchain,1:21:31,7,1:28:31,37,-,38,-,M,-,7
39,W Miranda,1:23:07,7,1:30:07,38,-,39,-,M,-,7
40,S Lucia,1:26:53,15,1:41:53,41,-,40,-,M,-,15
41,Toski Okubo,1:32:31,5,1:37:31,40,-,41,-,M,-,5
42,W G Taylor,1:32:35,15,1:47:35,42,-,42,-,M,-,15
