place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Allan Baffico,0:45:27,14,0:59:27,13,-,1,-,M,-,14
2,George Miller,0:46:27,15,1:01:27,19,-,2,-,M,-,15
3,Andrew Baffico,0:48:35,11,0:59:35,14,-,3,-,M,-,11
4,Joe King,0:50:00,7,0:57:00,4,-,4,-,M,-,7
5,Jack G Kirk,0:51:17,6,0:57:17,6,-,5,41,M,-,6
6,George Cole,0:52:06,3,0:55:06,1,-,6,-,M,-,3
7,Ernest Marinoni,0:52:17,7,0:59:17,12,-,7,-,M,-,7
8,Arner Gustafson,0:52:30,5,0:57:30,7,-,8,-,M,-,5
9,Bruce Rich,0:52:57,6,0:58:57,9,-,9,-,M,-,6
10,John Holden,0:53:03,4,0:57:03,5,-,10,-,M,-,4
11,Robert Seaman,0:53:12,8,1:01:12,18,-,11,-,M,-,8
12,Charles A Richesin,0:53:57,5,0:58:57,10,-,12,18,M,-,5
13,Werden Waring,0:53:15,9,1:02:15,20,-,13,-,M,-,9
14,Willie Dreyer,0:53:34,5,0:58:34,8,-,14,-,M,-,5
15,Walter Bertram,0:53:55,6,0:59:55,15,-,15,-,M,-,6
16,Nick Miller,0:54:03,14,1:08:03,31,-,16,-,M,-,14
17,George Wilson,0:54:22,9,1:03:22,21,-,17,-,M,-,9
18,Kenneth Williams,0:55:06,6,1:01:06,17,-,18,-,M,-,6
19,William Robison,0:55:12,10,1:05:12,25,-,19,-,M,-,10
20,Bob Anderson,0:55:48,9,1:04:48,23,-,20,-,M,-,9
21,Fred Klein,0:56:25,0,0:56:25,3,-,21,-,M,-,0
22,Frank Johnson,0:56:53,4,1:00:53,16,-,22,-,M,-,4
23,Leslie McGregor,0:56:54,8,1:04:54,24,-,23,-,M,-,8
24,Andrew MacCono,0:56:54,9,1:05:54,28,-,24,-,M,-,9
25,James Baggett,0:57:32,8,1:05:32,26,-,25,-,M,-,8
26,Peter Lucia,0:57:56,12,1:09:56,34,-,26,-,M,-,12
27,Merle Knox,0:58:15,1,0:59:15,11,-,27,-,M,-,1
28,James Huff,0:58:40,8,1:06:40,29,-,28,-,M,-,8
29,John Kidder,0:59:25,8,1:07:25,30,-,29,-,M,-,8
30,Jim Caughlan,1:00:35,4,1:04:35,22,-,30,-,M,-,4
31,Julius Linder,1:00:49,5,1:05:49,27,-,31,-,M,-,5
32,James O'Gorman,1:02:27,6,1:08:27,32,-,32,-,M,-,6
33,Tony Stratta,1:01:48,15,1:16:48,40,-,33,-,M,-,15
34,Arthur Todt,1:02:06,8,1:10:06,35,-,34,-,M,-,8
35,James Gargiulo,1:03:28,8,1:11:28,37,-,35,-,M,-,8
36,Dominic Stratta,0:55:96,0,0:55:96,2,-,36,-,M,-,0
37,Arnold Branson,1:05:27,5,1:10:27,36,-,37,-,M,-,5
38,Carlo Richesin,1:06:13,6,1:12:13,38,-,38,-,M,-,6
39,Leland Caulfield,1:06:48,10,1:16:48,41,-,39,-,M,-,10
40,Arnold Scott,1:07:16,10,1:17:16,42,-,40,-,M,-,10
41,John Torpino,1:07:43,8,1:15:43,39,-,41,-,M,-,8
42,Elden Rice,1:09:04,0,1:09:04,33,-,42,-,M,-,0
43,William Johnson,1:09:20,15,1:24:20,44,-,43,-,M,-,15
44,Joe Ross,1:09:45,15,1:24:45,46,-,44,-,M,-,15
45,Donald Arndst,1:14:20,19,1:33:20,49,-,45,-,M,-,19
46,Daniel O'Gorman,1:14:27,10,1:24:27,45,-,46,-,M,-,10
47,Warren Kirby,1:14:40,8,1:22:40,43,-,47,-,M,-,8
48,Frank Lucia,1:15:07,14,1:29:07,47,-,48,-,M,-,14
49,Salvatore Lucia,1:16:03,15,1:31:03,48,-,49,-,M,-,15
