place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Herb Stockman,0:50:43,8,0:58:43,9,-,1,-,M,-,8
2,Ralph Love,0:51:43,4,0:55:43,4,-,2,-,M,-,4
3,Len Thorton,0:53:30,1,0:54:30,1,-,3,-,M,-,1
4,Jack Marden,0:53:31,6,0:59:31,12,-,4,-,M,-,6
5,Harold Kuha,0:53:53,2,0:55:53,5,-,5,-,M,-,2
6,Jesse Van Zant,0:54:36,0,0:54:36,2,-,6,-,M,-,0
7,Jim Maddox,0:55:04,1,0:56:04,6,-,7,-,M,-,1
8,Mel Dowdell,0:55:22,4,0:59:22,11,-,8,-,M,-,4
9,Charles Richsin,0:55:36,0,0:55:36,3,-,9,-,M,-,0
10,Arner Gustafson,0:55:59,3,0:58:59,10,-,10,-,M,-,3
11,Hal Higdon,0:55:39,1,0:56:39,7,-,11,-,M,-,1
12,Medford Todd,0:55:47,5,1:00:47,14,-,12,-,M,-,5
13,Edgar Ortez,-,-,1:01:48,17,-,13,-,M,-,-
14,Wm Mazini,-,-,1:06:49,28,-,14,-,M,-,-
15,Ralph Perr,-,-,0:57:03,8,-,15,-,M,-,-
16,David Kidder,-,-,1:00:32,13,-,16,-,M,-,-
17,James Bess,-,-,1:04:36,20,-,17,-,M,-,-
18,William Ranney,-,-,1:04:37,21,-,18,-,M,-,-
19,Al Gillingwater,-,-,1:05:39,23,-,19,-,M,-,-
20,Paul Hansen,-,-,1:01:40,16,-,20,-,M,-,-
21,Herbert Hilchey,-,-,1:03:42,18,-,21,-,M,-,-
22,Jack G Kirk,-,-,1:01:30,15,-,22,48,M,-,-
23,Bob Underwood,-,-,1:06:14,26,-,23,-,M,-,-
24,Charles Curtis,-,-,1:04:27,19,-,24,-,M,-,-
25,Dick Davenpart,-,-,1:04:58,22,-,25,-,M,-,-
26,Bob McGuire,-,-,1:05:57,25,-,26,-,M,-,-
27,Frank Veloz,-,-,1:08:59,30,-,27,-,M,-,-
28,W Bertram,-,-,1:12:32,36,-,28,-,M,-,-
29,Jules Lindner,-,-,1:18:33,41,-,29,-,M,-,-
30,Jim Grant,-,-,1:05:49,24,-,30,-,M,-,-
31,Walter Van Zant Jr,-,-,1:08:01,29,-,31,-,M,-,-
32,Richard McKay,-,-,1:09:05,32,-,32,-,M,-,-
33,Donald Schwartz,-,-,1:10:06,34,-,33,-,M,-,-
34,Robert Leach,-,-,1:09:17,33,-,34,-,M,-,-
35,Dominic Stratta,-,-,1:18:45,42,-,35,-,M,-,-
36,Jud Forman,-,-,1:06:16,27,-,36,-,M,-,-
37,Dave Town,-,-,1:10:41,35,-,37,-,M,-,-
38,Parker Maddux,-,-,1:18:22,40,-,38,-,M,-,-
39,Ron Pecchenino,-,-,1:09:00,31,-,39,-,M,-,-
40,Thomas O'Gorman,-,-,1:15:12,38,-,40,-,M,-,-
41,Ronald Grovars,-,-,1:14:24,37,-,41,-,M,-,-
42,Bill Miranda,-,-,1:20:53,44,-,42,-,M,-,-
43,Arnie Assen,-,-,1:15:16,39,-,43,-,M,-,-
44,Willie Dreyer,-,-,1:20:22,43,-,44,-,M,-,-
45,Wilbur Taylor,-,-,1:25:42,46,-,45,-,M,-,-
46,Robert Marinoni,-,-,1:28:02,47,-,46,-,M,-,-
47,Joaquin Espinosa,-,-,1:24:08,45,-,47,-,M,-,-
48,Salvatore Inicia,-,-,1:34:10,48,-,48,-,M,-,-
49,Jim Imperial,-,-,-,-,-,49,-,M,-,-
50,Paul Incardona,-,-,-,-,-,50,-,M,-,-
51,Art Smith,-,-,-,-,-,51,-,M,-,-
52,John Klink,-,-,-,-,-,52,-,M,-,-
