place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Megan McGowan,0:42:09,16,0:58:09,0,Invitational,-,10,F,1,G
2,Shirley M Matson,0:43:22,16,0:59:22,0,Invitational,-,51,F,171,G
3,Jim Bowers,0:46:32,8,0:54:32,0,Invitational,-,53,M,609,Q
4,Joan H Ottaway,0:47:09,14,1:01:09,0,Invitational,-,48,F,654,J
5,Mike G McManus,0:47:18,0,0:47:18,0,Invitational,-,26,M,3,S
6,Eve Pell,0:47:22,19,1:06:22,0,Invitational,-,55,F,2,D
7,Link Lindquist,0:47:27,17,1:04:27,0,Invitational,-,64,M,9,F
8,Russ Kiernan,0:48:53,8,0:56:53,0,Invitational,-,54,M,105,Q
9,Tim Minor,0:48:55,1,0:49:55,0,Invitational,-,34,M,4,Y
10,Roger K Daniels,0:49:00,10,0:59:00,0,Invitational,-,56,M,7,N
11,Robert J Malain,0:49:20,18,1:07:20,0,Invitational,-,65,M,8,E
12,Guy V Palmer,0:50:19,1,0:51:19,0,Invitational,-,33,M,72,Y
13,AnnaMarie K Hagans,0:50:25,8,0:58:25,0,Invitational,-,31,F,11,Q
14,Leslie McMullin,0:50:27,10,1:00:27,0,Invitational,-,41,F,36,N
15,Robert J Alexander,0:50:57,2,0:52:57,0,Invitational,-,39,M,20,X
16,Robert G Dickinson,0:51:23,1,0:52:23,0,Invitational,-,35,M,18,Y
17,Peter R Carter,0:51:30,6,0:57:30,0,Invitational,-,13,M,19,T
18,Stephen P Lyons,0:51:37,6,0:57:37,0,Invitational,-,51,M,10,T
19,Kelly Lawson,0:51:43,8,0:59:43,0,Invitational,-,31,F,111,Q
20,Alec Isabeau,0:52:06,0,0:52:06,0,Invitational,-,30,M,34,S
21,Christie B Pastalka,0:52:06,10,1:02:06,0,Invitational,-,44,F,22,N
22,Bruce K Mace,0:52:10,1,0:53:10,0,Invitational,-,33,M,117,Y
23,Ronald C Brown,0:52:11,2,0:54:11,0,Invitational,-,38,M,61,X
24,Steve Ottaway,0:52:13,2,0:54:13,0,Invitational,-,39,M,655,X
25,Bradford C Bryon,0:52:14,1,0:53:14,0,Invitational,-,34,M,25,Y
26,Jon H Sargent,0:52:17,3,0:55:17,0,Invitational,-,16,M,28,W
27,Alan B Reynolds,0:52:21,0,0:52:21,0,Invitational,-,28,M,161,S
28,Steve Stephens,0:52:25,5,0:57:25,0,Invitational,-,48,M,51,U
29,Lloyd Kahn,0:52:30,10,1:01:30,0,Invitational,-,57,M,21,N
30,Darryl Beardall,0:52:38,9,1:01:38,0,Invitational,-,55,M,12,P
31,Ken W Grace,0:52:46,1,0:53:46,0,Invitational,-,35,M,24,Y
32,Butch Alexander,0:52:47,2,0:54:47,0,Invitational,-,38,M,29,X
33,Don McCarthy,0:52:53,5,0:57:53,0,Invitational,-,48,M,35,U
34,Kurt Ryan,0:52:55,1,0:53:55,0,Invitational,-,34,M,38,Y
35,George A Frazier,0:53:00,4,0:57:00,0,Invitational,-,45,M,57,V
36,Don S Pickett,0:53:03,17,1:10:03,0,Invitational,-,64,M,56,F
37,John L Swyers,0:53:12,7,1:00:12,0,Invitational,-,52,M,23,R
38,Kay Willoughby-Zeman,0:53:12,20,1:13:12,0,Invitational,-,56,F,6,C
39,Richard U Laine,0:53:16,15,1:08:16,0,Invitational,-,62,M,16,H
40,Mike J Lopez,0:53:19,1,0:54:19,0,Invitational,-,34,M,39,Y
41,Michael D Hoy,0:53:33,6,0:59:33,0,Invitational,-,50,M,58,T
42,Leroy T Kotchevar,0:53:49,2,0:55:49,0,Invitational,-,38,M,494,X
43,Greg D Nacco,0:53:51,1,0:54:51,0,Invitational,-,32,M,17,Y
44,Donn DeAngelo,0:53:59,4,0:57:59,0,Invitational,-,46,M,46,V
45,Mark P Richtman,0:53:59,1,0:54:59,0,Invitational,-,37,M,225,Y
46,Jim B Hampton,0:54:01,4,0:58:01,0,Invitational,-,45,M,563,V
47,Daniel D Rusk,0:54:10,1,0:55:10,0,Invitational,-,32,M,486,Y
48,Gary E Smith,0:54:15,1,0:55:15,0,Invitational,-,37,M,551,Y
49,John C Burton,0:54:17,22,1:16:17,0,Invitational,-,69,M,659,A
50,Morton J Gray,0:54:21,13,1:07:21,0,Invitational,-,60,M,280,K
51,Paul G Skokowski,0:54:22,1,0:55:22,0,Invitational,-,36,M,42,Y
52,Scott R Strait,0:54:23,1,0:55:23,0,Invitational,-,37,M,26,Y
53,Edward E Domning,0:54:26,0,0:54:26,0,Invitational,-,30,M,558,S
54,James J Williams,0:54:32,6,1:00:32,0,Invitational,-,51,M,64,T
55,Richard R Clark,0:54:39,8,1:02:39,0,Invitational,-,53,M,342,Q
56,Jennifer A Maxwell,0:54:41,8,1:02:41,0,Invitational,-,27,F,439,Q
57,Robert E Hayden,0:54:44,2,0:56:44,0,Invitational,-,40,M,431,X
58,Mike Santos,0:54:45,0,0:54:45,0,Invitational,-,27,M,62,S
59,Everett C Riggle,0:54:48,12,1:06:48,0,Invitational,-,59,M,471,L
60,Jeff B Stoots,0:54:51,5,0:59:51,0,Invitational,-,14,M,648,U
61,John Q Cobourn,0:54:57,4,0:58:57,0,Invitational,-,45,M,14,V
62,Edward Ferry,0:55:01,6,1:01:01,0,Invitational,-,50,M,69,T
63,Bert C Johnson,0:55:10,5,1:00:10,0,Invitational,-,49,M,67,U
64,Ann  E Hardham,0:55:13,15,1:10:13,0,Invitational,-,49,F,48,H
65,Bruce M Linscott,0:55:16,1,0:56:16,0,Invitational,-,34,M,43,Y
66,Robert McNelly,0:55:20,17,1:12:20,0,Invitational,-,64,M,66,F
67,Joe Cosgrove,0:55:22,1,0:56:22,0,Invitational,-,31,M,544,Y
68,Preston D Sitterly,0:55:25,3,0:58:25,0,Invitational,-,44,M,76,W
69,Jerry D Lyerly,0:55:25,7,1:02:25,0,Invitational,-,52,M,468,R
70,David R Hannaford,0:55:36,2,0:57:36,0,Invitational,-,41,M,52,X
71,Robert Groff,0:55:43,8,1:03:43,0,Invitational,-,53,M,40,Q
72,Robert B McLennan,0:55:45,3,0:58:45,0,Invitational,-,43,M,53,W
73,Tom Lyons,0:55:46,0,0:55:46,0,Invitational,-,26,M,63,S
74,Todd K Stevens,0:55:55,0,0:55:55,0,Invitational,-,20,M,90,S
75,Geoff B Vaughan,0:55:59,0,0:55:59,0,Invitational,-,27,M,275,S
76,Patricia M Story,0:56:01,10,1:06:01,0,Invitational,-,43,F,45,N
77,James A Clever,0:56:09,10,1:06:09,0,Invitational,-,56,M,68,N
78,Dave E Waco,0:56:13,12,1:08:13,0,Invitational,-,59,M,472,L
79,Robert Eichstaedt,0:56:13,4,1:00:13,0,Invitational,-,45,M,163,V
80,Hazel P Wood,0:56:26,10,1:06:26,0,Invitational,-,41,F,91,N
81,Dimitris Sklavopoulos,0:56:31,4,1:00:31,0,Invitational,-,47,M,633,V
82,Peter Franks,0:56:35,4,1:00:35,0,Invitational,-,46,M,405,V
83,Eric Ellisen,0:56:38,1,0:57:38,0,Invitational,-,31,M,162,Y
84,James L Clark,0:56:42,1,0:57:42,0,Invitational,-,35,M,199,Y
85,Jamie Wendel (Rivers),"0:56,44",10,1:06:44,0,Invitational,-,41,F,54,N
86,Wayne B Hinrichs,0:56:50,4,1:00:50,0,Invitational,-,45,M,433,V
87,Bruce D Degan,0:56:55,5,1:01:55,0,Invitational,-,49,M,265,U
88,Mark S Williams,0:57:00,2,0:59:00,0,Invitational,-,39,M,133,X
89,Thomas Pastalka,0:57:10,4,1:01:10,0,Invitational,-,45,M,73,V
90,Iain Mickle,0:57:11,1,0:58:11,0,Invitational,-,31,M,394,Y
91,Stephen G Stafford,0:57:17,1,0:58:17,0,Invitational,-,31,M,94,Y
92,James L Collins,0:57:20,18,1:15:20,0,Invitational,-,65,M,474,E
93,Jim Meyers,0:57:21,3,1:00:21,0,Invitational,-,43,M,86,W
94,Jim Furman,0:57:22,4,1:01:22,0,Invitational,-,45,M,99,V
95,Peggy LaVelle,0:57:32,8,1:05:32,0,Invitational,-,31,F,699,Q
96,Ronald W Evans,0:57:41,1,0:58:41,0,Invitational,-,33,M,349,Y
97,Franklin D Ruona,0:57:46,4,1:01:46,0,Invitational,-,46,M,71,V
98,Scott Cooper,0:57:48,1,0:58:48,0,Invitational,-,33,M,673,Y
99,John P Lawson,0:57:49,1,0:58:49,0,Invitational,-,36,M,238,Y
100,Martin Bielik,0:57:51,2,0:59:51,0,Invitational,-,39,M,391,X
101,Larry D Snider,0:57:52,5,1:02:52,0,Invitational,-,49,M,289,U
102,Edda B Stickle,0:57:52,15,1:12:52,0,Invitational,-,50,F,204,H
103,Calvin E Mehlert,0:57:56,17,1:14:56,0,Invitational,-,64,M,500,F
104,Leon C Souza,0:57:58,8,1:05:58,0,Invitational,-,53,M,286,Q
105,Robert L Meckfessel,0:57:59,1,0:58:59,0,Invitational,-,33,M,74,Y
106,Greg R Donson,0:58:00,0,0:58:00,0,Invitational,-,23,M,583,S
107,Rick D Sylvester,0:58:00,6,1:04:00,0,Invitational,-,50,M,566,T
108,Michael P Thomas,0:58:02,2,1:00:02,0,Invitational,-,39,M,450,X
109,Dennis M Gawalik,0:58:04,1,0:59:04,0,Invitational,-,34,M,80,Y
110,Jim O Goldsmith,0:58:05,11,1:09:05,0,Invitational,-,58,M,87,M
111,Michael V MacKenzie,0:58:11,5,1:03:11,0,Invitational,-,48,M,100,U
112,Deborah D Hannaford,0:58:16,9,1:07:16,0,Invitational,-,40,F,85,P
113,Peter M de Petra,0:58:16,5,1:03:16,0,Invitational,-,48,M,445,U
114,Phil Phythian,0:58:22,11,1:09:22,0,Invitational,-,58,M,333,M
115,Ken Johnson,0:58:23,2,1:00:23,0,Invitational,-,39,M,98,X
116,Robert (Bob) D Bunnell,0:58:23,2,1:00:23,0,Invitational,-,41,M,598,X
117,Geoff Bardsley,0:58:24,16,1:14:24,0,Invitational,-,63,M,693,G
118,Gordon D.C. Abbott,0:58:31,5,1:03:31,0,Invitational,-,48,M,47,U
119,Marc Lieberman,0:58:34,4,1:02:34,0,Invitational,-,46,M,97,V
120,Kennard D  Wilson III,0:58:36,1,0:59:36,0,Invitational,-,34,M,27,Y
121,David G Kallmeyer,0:58:37,0,0:58:37,0,Invitational,-,26,M,296,S
122,Milano Zeman,0:58:38,6,1:04:38,0,Invitational,-,50,M,37,T
123,Wink E Bragdon,0:58:40,9,1:07:40,0,Invitational,-,40,F,89,P
124,John G Catts,0:58:40,2,1:00:40,0,Invitational,-,38,M,401,X
125,George L Pollitt,0:58:42,8,1:06:42,0,Invitational,-,53,M,402,Q
126,Robert Yelland,0:58:42,5,1:03:42,0,Invitational,-,48,M,482,U
127,Bob Ward,0:58:44,7,1:05:44,0,Invitational,-,52,M,259,R
128,Lori Jean Shanoff,0:58:50,8,1:06:50,0,Invitational,-,28,F,536,Q
129,Paul W Baker,0:59:00,9,1:08:00,0,Invitational,-,55,M,550,P
130,John D Edgcomb,0:59:06,1,1:00:06,0,Invitational,-,33,M,359,Y
131,Timothy M Morris,0:59:13,4,1:03:13,0,Invitational,-,45,M,304,V
132,Mary P Wells,0:59:13,8,1:07:13,0,Invitational,-,37,F,287,Q
133,Steven L Katz,0:59:15,2,1:01:15,0,Invitational,-,41,M,467,X
134,Martin  J  Jones,0:59:17,5,1:04:17,0,Invitational,-,49,M,50,U
135,Floyd L Carley,0:59:17,22,1:21:17,0,Invitational,-,70,M,414,A
136,Andy Anderson,0:59:20,6,1:05:20,0,Invitational,-,51,M,215,T
137,Clint Goldman,0:59:20,0,0:59:20,0,Invitational,-,30,M,687,S
138,Fred F.C. Clark,0:59:24,5,1:04:24,0,Invitational,-,48,M,636,U
139,Clifford J Ruona,0:59:27,6,1:05:27,0,Invitational,-,51,M,589,T
140,Jerry M Colletto,0:59:28,6,1:05:28,0,Invitational,-,51,M,78,T
141,Vincent Fausone III,0:59:30,1,1:00:30,0,Invitational,-,31,M,60,Y
142,Michael R Lowery,0:59:31,2,1:01:31,0,Invitational,-,39,M,512,X
143,David E Marion,0:59:35,0,0:59:35,0,Invitational,-,27,M,620,S
144,Ben M Jackson,0:59:35,5,1:04:35,0,Invitational,-,49,M,411,U
145,Nancy J Camera,0:59:36,8,1:07:36,0,Invitational,-,28,F,600,Q
146,Frederick G Stout,0:59:38,2,1:01:38,0,Invitational,-,41,M,370,X
147,Rich  L Valdez,0:59:39,2,1:01:39,0,Invitational,-,40,M,77,X
148,Frederick A Liebes,0:59:40,4,1:03:40,0,Invitational,-,46,M,93,V
149,Steve L Christian,0:59:42,2,1:01:42,0,Invitational,-,41,M,548,X
150,Walt W Stickel,0:59:48,4,1:03:48,0,Invitational,-,46,M,421,V
151,Greg J Burke,0:59:52,4,1:03:52,0,Invitational,-,45,M,317,V
152,George Forman,0:59:53,4,1:03:53,0,Invitational,-,46,M,156,V
153,Toby J Pickett,0:59:55,1,1:00:55,0,Invitational,-,34,M,65,Y
154,Irv Ray,0:59:57,2,1:01:57,0,Invitational,-,40,M,700,X
155,Ross A Bogert,0:59:57,4,1:03:57,0,Invitational,-,46,M,149,V
156,Don E Altman,1:00:00,3,1:03:00,0,Invitational,-,44,M,113,W
157,Jim R Crumpler,1:00:05,3,1:03:05,0,Invitational,-,44,M,350,W
158,Michael J Locati,1:00:05,2,1:02:05,0,Invitational,-,40,M,556,X
