place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,William Letcher Dr,0:46:32,10,0:56:32,-,-,1,-,M,-,10
2,Ernest C Bohm,0:48:26,6,0:54:26,-,-,2,-,M,-,6
3,Frank Sutcliffe,0:48:52,2.5,0:51:22,-,-,3,-,M,-,2.5
4,Bert Hooper,0:49:03,3.5,0:52:33,-,-,4,-,M,-,3.5
5,Joseph Mancuso,0:49:47,7.5,0:57:17,-,-,5,-,M,-,7.5
6,Earl Fuller,0:50:22,4,0:54:22,-,-,6,-,M,-,4
7,Leland Stanford,0:50:23,8,0:58:23,-,-,7,-,M,-,8
8,Louis F Belmour,0:51:00,5.5,0:56:30,-,-,8,-,M,-,5.5
9,Paul Nieman,0:51:01,0,0:51:01,-,-,9,-,M,-,0
10,Carl Newkirk,0:51:24,3,0:54:24,-,-,10,-,M,-,3
11,W  F Whitman,0:51:38,5.5,0:57:08,-,-,11,-,M,-,5.5
12,Charles Ludekins,0:51:41,3,0:54:41,-,-,12,-,M,-,3
13,Royce Medrow,0:51:51,6.5,0:58:21,-,-,13,-,M,-,6.5
14,Clarence Hazeleur,0:52:09,6.5,0:58:39,-,-,14,-,M,-,6.5
15,William Magner,0:52:21,6,0:58:21,-,-,15,-,M,-,6
16,Jacob Nathan,0:52:26,7,0:59:26,-,-,16,-,M,-,7
17,John Shearn,0:52:43,5,0:57:43,-,-,17,-,M,-,5
18,? R Jenereau,0:52:57,6.5,0:59:27,-,-,18,-,M,-,6.5
19,Herb Beckner,0:53:12,7.5,1:00:42,-,-,19,-,M,-,7.5
20,Emill Heino,0:53:12,10,1:03:12,-,-,20,-,M,-,10
21,Harry Hooper,0:53:28,7.5,1:00:58,-,-,21,-,M,-,7.5
22,Charles J Doehrinh,0:53:51,5.5,0:59:21,-,-,22,-,M,-,5.5
23,Watson Honden,0:54:08,2,0:56:08,-,-,23,-,M,-,2
24,Q H Gilbert,0:54:21,1,0:55:21,-,-,24,-,M,-,1
25,Cecil Pineo,0:55:21,6.5,1:01:51,-,-,25,-,M,-,6.5
26,Harry Hooker,0:56:20,2.5,0:58:50,-,-,26,-,M,-,2.5
27,A Hort,0:56:07,4,1:00:07,-,-,27,-,M,-,4
28,M J Bettery,0:56:10,5.5,1:01:40,-,-,28,-,M,-,5.5
29,T Tiensuu,0:56:35,8,1:04:35,-,-,29,-,M,-,8
30,K R ?,0:56:40,6,1:02:40,-,-,30,-,M,-,6
31,Ed T Nancuso,0:56:46,8.5,1:05:16,-,-,31,-,M,-,8.5
32,William Hartind,-,7,-,-,-,32,-,M,-,7
33,John Lobig,0:57:07,6,1:03:07,-,-,33,-,M,-,6
34,Alex Bourwood,0:57:28,6.5,1:03:58,-,-,34,-,M,-,6.5
35,Otto Machkota,0:57:48,6.5,1:04:18,-,-,35,-,M,-,6.5
36,Uno Tienauu,0:58:08,4.5,1:02:38,-,-,36,-,M,-,4.5
37,Harold McBroom,0:58:52,7.5,1:06:22,-,-,37,-,M,-,7.5
38,E A Carlton,0:58:57,8.5,1:07:27,-,-,38,-,M,-,8.5
39,W C Scherfitein,0:59:26,8.5,1:07:56,-,-,39,-,M,-,8.5
40,John Young,-,6.5,-,-,-,40,-,M,-,6.5
41,M Cagtona,1:00:03,5.5,1:05:33,-,-,41,-,M,-,5.5
42,Charles Crowley,1:00:41,5,1:05:41,-,-,42,-,M,-,5
43,James Toba,1:01:64,8,1:09:64,-,-,43,-,M,-,8
44,Robert Golding,-,5.5,-,-,-,44,-,M,-,5.5
45,William O Johnson,1:02:02,4.5,1:06:32,-,-,45,-,M,-,4.5
46,J Storra,1:02:40,7.5,1:10:10,-,-,46,-,M,-,7.5
47,Leland A Raitern,1:04:51,5.5,1:10:21,-,-,47,-,M,-,5.5
48,R Locke,1:08:29,10,1:18:29,-,-,48,-,M,-,10
49,Paul Cardio,1:02:46,3,1:05:46,-,-,49,-,M,-,3
50,R R Greenwood,1:03:34,10,1:13:34,-,-,50,-,M,-,10
51,Irvin Matloff,1:04:12,7,1:11:12,-,-,51,-,M,-,7
52,G E Hatine,-,5.5,-,-,-,52,-,M,-,5.5
53,Charles Bergman,1:05:31,10,1:15:31,-,-,53,-,M,-,10
54,F H Howet,1:05:12,4,1:09:12,-,-,54,-,M,-,4
55,E C Moran,-,1.5,-,-,-,55,-,M,-,1.5
