place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Ernie Marinoni,0:50:04,10,1:00:04,15,-,1,-,M,-,10
2,Jack G Kirk,0:50:20,5,0:55:20,1,-,2,34,M,-,5
3,Robert Seaman,0:50:56,8,0:58:56,11,-,3,-,M,-,8
4,Ray Dewey,0:51:09,6,0:57:09,4,-,4,-,M,-,6
5,Ray Isle,0:51:16,6,0:57:16,5,-,5,-,M,-,6
6,John Hansen,0:52:03,8,1:00:03,14,-,6,-,M,-,8
7,Bruce Rich,0:52:10,4.3,0:56:40,3,-,7,-,M,-,4.3
8,J Carleton,0:52:15,10,1:02:15,21,-,8,-,M,-,10
9,J Montenrose,0:52:32,7,0:59:32,13,-,9,-,M,-,7
10,Bill McCurdy,0:52:99,2.3,0:55:29,2,-,10,-,M,-,2.3
11,Arnold Scott,0:53:12,5,0:58:12,7,-,11,-,M,-,5
12,S Rosen,-,-,1:08:57,34,-,12,-,M,-,-
13,W Mazzini,-,-,0:58:13,8,-,13,-,M,-,-
14,E Aceves,-,-,0:57:48,6,-,14,-,M,-,-
15,T Barajas,-,-,0:58:32,10,-,15,-,M,-,-
16,J Lakegard,-,-,1:00:15,16,-,16,-,M,-,-
17,D Fehler,-,-,1:04:16,26,-,17,-,M,-,-
18,L Smith,-,-,1:00:17,17,-,18,-,M,-,-
19,W Robinson,-,-,1:02:49,22,-,19,-,M,-,-
20,A Perrerita,-,-,1:04:09,25,-,20,-,M,-,-
21,B Zanchettini,-,-,1:03:18,23,-,21,-,M,-,-
22,J Copeland,-,-,0:58:24,9,-,22,-,M,-,-
23,D Torrenga,-,-,1:04:25,27,-,23,-,M,-,-
24,D Bryant,-,-,1:03:53,24,-,24,-,M,-,-
25,E Ardion,-,-,0:59:05,12,-,25,-,M,-,-
26,R Crummey,-,-,1:07:06,33,-,26,-,M,-,-
27,N Ryan,-,-,1:04:37,29,-,27,-,M,-,-
28,A Nelson,-,-,1:01:38,20,-,28,-,M,-,-
29,T Leggett,-,-,1:05:18,30,-,29,-,M,-,-
30,G Wilson,-,-,1:01:32,19,-,30,-,M,-,-
31,C Shields,-,-,1:06:03,31,-,31,-,M,-,-
32,H Wright,-,-,1:04:26,28,-,32,-,M,-,-
33,B Bassini,-,-,1:00:23,18,-,33,-,M,-,-
34,E Juhl,-,-,1:06:27,32,-,34,-,M,-,-
35,C Gillespie,-,-,1:11:03,36,-,35,-,M,-,-
36,N Decker,-,-,1:09:34,35,-,36,-,M,-,-
37,E Thall,-,-,1:11:05,37,-,37,-,M,-,-
38,W Taylor,-,-,1:20:21,40,-,38,-,M,-,-
39,T Pennisi,-,-,1:24:43,41,-,39,-,M,-,-
40,G Reinhold,-,-,1:25:32,42,-,40,-,M,-,-
41,G Richards,-,-,1:16:32,38,-,41,-,M,-,-
42,S Lucia,-,-,1:19:42,39,-,42,-,M,-,-
43,G Linole,-,-,1:25:52,43,-,43,-,M,-,-
44,D DeLeon,-,-,1:25:54,44,-,44,-,M,-,-
45,L Kaiser,-,-,1:30:55,45,-,45,-,M,-,-
46,V Sisco,-,-,1:32:00,46,-,46,-,M,-,-
47,C Markis,-,-,1:33:00,47,-,47,-,M,-,-
