place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
1,Kay S Willoughby,0:44:40,22,1:06:40,,Invitational,,52,F,6,A
2,Peggy D Smyth,0:44:47,11,0:55:47,,Invitational,,36,F,347,M
3,Patricia D English,0:44:49,11,0:55:49,,Invitational,,35,F,539,M
4,Eve Pell,0:45:08,21,1:06:08,,Invitational,,51,F,183,B
5,Debbi Waldear,0:46:04,11,0:57:04,,Invitational,,38,F,4,M
6,Sal Vasquez,0:46:48,5,0:51:48,,Invitational,,48,M,543,U
7,Russ P Kiernan,0:46:57,7,0:53:57,,Invitational,,50,M,3,R
8,Nan I Hall,0:47:09,11,0:58:09,,Invitational,,33,F,12,M
9,Darryl Beardall,0:47:53,8,0:53:53,,Invitational,,51,M,9,Q
10,Joan H Colman,0:48:11,15,1:03:11,,Invitational,,44,F,550,H
11,Tom Borschel,0:48:21,1,0:49:21,,Invitational,,30,M,545,Y
12,Erin Vali,0:48:48,4,0:52:48,,Invitational,,16,M,14,V
13,Paul Mankin,0:48:56,4,0:52:56,,Invitational,,16,M,580,V
14,Mike G McManus,0:49:14,0,0:49:14,,Invitational,,22,M,7,S
15,Wally Strauss,0:49:59,15,1:04:59,,Invitational,,61,M,10,H
16,Caron E Potts,0:50:06,11,1:01:06,,Invitational,,24,F,23,M
17,Robin F Davis,0:50:32,11,1:01:32,,Invitational,,27,F,653,M
18,Robert J Alexander,0:50:33,2,0:52:33,,Invitational,,35,M,57,X
19,Judie T Donovan,0:50:34,22,1:12:34,,Invitational,,52,F,15,A
20,Arnold L Knepfer,0:50:39,12,1:02:39,,Invitational,,57,M,450,L
21,Ken W Grace,0:50:40,1,0:51:40,,Invitational,,31,M,28,Y
22,Peter G Sweeney,0:50:43,1,0:51:43,,Invitational,,32,M,11,Y
23,Phillip E Bellan,0:50:53,0,0:50:53,,Invitational,,26,M,16,S
24,Steve Ottaway,0:51:00,2,0:53:00,,Invitational,,35,M,607,X
25,Milan Zeman,0:51:06,5,0:56:06,,Invitational,,46,M,30,U
26,Butch Alexander,0:51:09,1,0:52:09,,Invitational,,34,M,40,Y
27,Stephen P Lyons,0:51:10,6,0:57:10,,Invitational,,47,M,615,T
28,Floy E Dawson,0:51:12,8,0:59:12,,Invitational,,52,M,13,Q
29,Helmer Aslaksen,0:51:13,1,0:52:13,,Invitational,,28,M,651,Y
30,Thomas D Iredale,0:51:14,3,0:54:14,,Invitational,,43,M,20,W
31,Robert G Dickinson,0:51:14,1,0:52:14,,Invitational,,31,M,614,Y
32,Don S Pickett,0:51:15,14,1:05:15,,Invitational,,60,M,34,J
33,Michael D Hoy,0:51:18,5,0:56:18,,Invitational,,46,M,552,U
34,Larry McKendell,0:51:20,0,0:51:20,,Invitational,,26,M,723,S
35,John Q Cobourn,0:51:25,3,0:54:25,,Invitational,,41,M,19,W
36,Joan Ullyot,0:51:35,18,1:09:35,,Invitational,,47,F,532,E
37,Ann E Hardham,0:51:43,16,1:07:43,,Invitational,,45,F,31,G
38,John B Hodge,0:51:50,0,0:51:50,,Invitational,,26,M,36,S
39,Ray A Morris,0:52:06,16,1:08:06,,Invitational,,62,M,35,G
40,Greg D Nacco,0:52:18,1,0:53:18,,Invitational,,28,M,432,Y
41,Wink E Luskin,0:52:23,11,1:03:23,,Invitational,,37,F,44,M
42,Raymondo Coutinho,0:52:33,1,0:53:33,,Invitational,,29,M,718,Y
43,Karen D Byrd,0:52:36,11,1:03:36,,Invitational,,26,F,429,M
44,Brian L Purcell,0:52:36,1,0:53:36,,Invitational,,32,M,698,Y
45,Lloyd Kahn,0:52:39,9,1:01:39,,Invitational,,53,M,702,P
46,Toby Knepfer,0:52:46,0,0:52:46,,Invitational,,22,M,724,S
47,Mitchell H Powers,0:52:48,1,0:53:48,,Invitational,,32,M,62,Y
48,Hans G Roenau,0:53:05,14,1:07:05,,Invitational,,60,M,18,J
49,George O'Gara,0:53:06,18,1:11:06,,Invitational,,65,M,33,E
